Candidate,Windows,ForecastUnits,SoldUnits,AbsErrorUnits,ZeroForecastSoldUnits,OvergeneratedZeroDemandUnits,MissedHighVolumeUnitsSoldGE10,AvgForecastedSKUs,AvgSoldUnitForecastCoveragePct,WAPE,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,ZeroForecastSoldUnitPct
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_cap_recent_x0p85,3,658440.983085177,939356.0,651121.9199477057,7477.0,44102.835276926155,3630.0,15863.666666666666,0.9918677394504675,0.6931577803811395,-280915.016914823,-0.29905064418050553,0.007959708566294355
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1_cap_recent_x0p85,3,680207.6460806559,939356.0,653311.6586528746,7473.0,49109.17232800645,3630.0,15925.333333333334,0.9918718775116698,0.6954888866977744,-259148.35391934414,-0.2758787445008539,0.007955450329800417
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,3,736170.544250824,939356.0,683221.6657816565,7477.0,48514.285643213356,3630.0,15863.666666666666,0.9918677394504675,0.7273298576702086,-203185.45574917598,-0.21630293067716178,0.007959708566294355
ml_hgb_absolute_log_raw_future_guardrail_min_20p0_units,3,699486.6442508239,939356.0,703937.5657816564,345175.0,42796.38564321336,281773.0,4498.666666666667,0.6387850177884412,0.7493831580164032,-239869.35574917612,-0.25535511110715864,0.36745919544879685
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1,3,892771.3836680264,939356.0,756847.5983577863,7473.0,62113.31127043685,3630.0,15925.333333333334,0.9918718775116698,0.8057090159191896,-46584.61633197358,-0.04959207833023218,0.007955450329800417
ml_hgb_absolute_log_calibrated_future_guardrail_min_20p0_units,3,857618.5836680264,939356.0,776180.1983577863,328707.0,56436.21127043685,266126.0,4823.666666666667,0.6569027088770772,0.826289711629868,-81737.41633197363,-0.08701431228626168,0.34992803580325244
