SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
84090-5KM-120,98,98.11831115730004,193.17120304526614,True,0.0
84433-67K-120,98,98.46858420368906,101.47125451794136,True,0.0
84434-6BL-120,97,96.69029199871017,93.95486529439015,True,0.0
84448-61J-110,97,96.75322722026252,148.3234140114106,True,0.0
58660-4NA-S,96,96.11024892338116,208.95562041472368,True,0.0
67616-WE1-140,96,96.11024892338116,0.0,True,0.0
82778-5HR-130,96,96.1298074809671,111.24256050855794,True,0.0
82778-5SQ-110,96,95.73256446067418,89.19448545280771,True,0.0
84348-5VS-110,96,96.23841337339897,20.043704596136568,True,0.0
84428-1WC-90,96,96.28925881332734,91.69994852732478,True,0.0
84528-1SA-120,94,94.32924693158444,58.377289636247745,True,0.0
84638-68I-120,94,93.5503797247704,81.4275499218048,True,0.0
65642-5P5-120,93,93.25758183331124,168.11657230009547,True,0.0
82719-5ZU-100,93,93.49271601187321,45.348881648758976,True,0.0
82719-5ZU-110,93,93.26291547351707,47.85434472327605,True,0.0
84460-65Z-100,93,92.90171158734321,163.1056461510613,True,0.0
84448-61J-100,92,91.57687706152998,103.47562497755501,True,0.0
84561-48B-75,92,92.23119332833795,79.67372576964286,True,0.0
50763-4SJ-S,91,91.03673623912555,107.98545851168575,True,0.0
58663-4SX-XS,91,90.6973597640949,53.86745610211702,True,0.0
80441-A91-120,91,91.04694526725055,118.50840342465744,True,0.0
82719-5XW-110,91,90.92255162192228,65.39258624489554,True,0.0
82719-5ZU-90,91,91.4109000829355,34.82593673578728,True,0.0
84603-5KS-100,91,90.56838856613999,35.5775756581424,True,0.0
84620-6GV-110,91,91.4886702149154,140.05538586550426,True,0.0
84641-60J-130,91,91.23808113527139,58.126743328796046,True,0.0
58663-4SX-L,90,89.9272738197645,43.595057496597036,True,0.0
65642-5LG-100,90,89.59691468844913,202.691962728431,True,0.0
84329-5MZ-130,90,90.44111016390069,68.90023454921945,True,0.0
84561-48B-70,90,90.41261461878311,49.8587151828897,True,0.0
84603-5KS-130,90,89.85981396478734,45.098335341307276,True,0.0
58662-4SM-S,89,89.27328035128127,49.8587151828897,True,0.0
68119-23G-150,89,88.94163489717673,0.0,True,0.0
82719-5XW-120,89,89.08338604015813,66.14422516725067,True,0.0
84428-6GE-100,89,89.27858765938798,88.19230022300088,True,0.0
66973-2CX-150,88,88.2950828255047,0.0,True,0.0
81700-5ZE-120,88,88.38487408859176,95.95923575400381,True,0.0
82576-2PQ-85,88,87.94961156410625,0.0,True,0.0
82778-5HR-140,88,87.66514267923361,87.94175391554919,True,0.0
84091-5UF-130,88,87.67741094574455,0.0,True,0.0
84338-5VT-110,88,87.54352237709196,18.540426751426324,True,0.0
84460-61J-110,88,88.19121334360588,200.93813857626907,True,0.0
84492-5WH-90,88,88.0795821167494,70.9046050088331,True,0.0
52309-4SL-M,87,87.12992434371625,75.41443854296384,True,0.0
80617-5ZU-80,87,86.75508027756163,97.71305990616577,True,0.0
82788-5XF-120,87,87.12992434371625,70.65405870138139,True,0.0
84204-5OV-S,87,87.12992434371625,93.95486529439015,True,0.0
84428-6GE-120,87,86.75508027756163,80.17481838454627,True,0.0
58660-4ON-XL,86,86.00592563648004,37.331399810304355,True,0.0
81718-6GT-120,86,86.00032799027103,88.6933928379043,True,0.0
84460-61J-130,86,86.18947392719188,132.53899664195305,True,0.0
84525-6AW-M,86,86.44464940729179,40.839048114628255,True,0.0
81700-5ZA-110,85,84.54033119264348,125.02260741840183,True,0.0
83403-4NE-75,85,84.60732360091487,0.0,True,0.0
84460-6GS-130,85,84.54417049743631,113.4974772756233,True,0.0
84306-66I-75,84,83.98740179398445,94.70650421674527,True,0.0
84628-6GV-100,84,84.12234503647304,77.9199016174809,True,0.0
43205-5HC-100,83,83.24791587766073,149.82669185612085,True,0.0
58660-4PQ-S,83,83.34081798024874,177.6373319832603,True,0.0
58661-4NA-XS,83,83.4017503589165,37.83249242520777,True,0.0
82912-2RO-90,83,83.43685648117548,154.58707169770327,True,0.0
80467-5M5-140,82,82.4232407969544,9.019667068261455,True,0.0
82719-5ZU-130,82,82.3377451329743,49.8587151828897,True,0.0
83146-3IW-XXL,82,82.31102570767028,0.0,True,0.0
84349-5VS-110,82,82.22818513202787,14.030593217295596,True,0.0
84426-6GT-70,82,82.48502332611119,49.3576225679863,True,0.0
84434-65K-120,82,82.12427554205172,95.20759683164869,True,0.0
84460-6GS-90,82,82.03789897488548,146.56958985924865,True,0.0
84638-68I-130,82,82.48189139825558,50.359807797793124,True,0.0
43205-5HC-110,81,80.67268595985922,179.39115613542228,True,0.0
43205-5HC-130,81,80.93614978845306,127.27752418546719,True,0.0
59852-VK6-150,81,81.28047696902185,0.0,True,0.0
67522-5SC-130,81,80.68653307258914,109.9898289712994,True,0.0
84338-5VT-120,81,80.76015597168455,21.2964361333951,True,0.0
84376-5UR-50,81,81.09547829139952,0.0,True,0.0
84460-6GW-120,81,81.15886452695706,191.4173788931042,True,0.0
84606-5ZU-130,81,80.61287653084048,58.377289636247745,True,0.0
45346-5HB-110,80,80.32099339949656,205.1974258029481,True,0.0
58663-4T4-L,80,79.96783906515222,72.65842916099506,True,0.0
82285-3RE-80,80,80.11380562359555,0.0,True,0.0
82778-5HR-100,80,80.09439910452693,103.72617128500673,True,0.0
82778-5HR-150,80,80.09439910452693,63.13766947783019,True,0.0
82788-5XH-100,80,79.81540905249908,74.41225331315701,True,0.0
82788-5XH-140,80,79.52635961700994,53.61690979466532,True,0.0
84505-5ZU-130,80,79.80274605309121,173.87913737148472,True,0.0
81700-5ZA-130,79,79.07770083803256,87.44066130064576,True,0.0
82912-2RO-130,79,78.57585844788302,142.05975632511792,True,0.0
84434-66I-100,79,78.58610270217707,106.73272697442721,True,0.0
84434-66I-120,79,78.87224621112783,138.8026543282457,True,0.0
84460-6GW-100,79,79.49907232124141,149.32559924121742,True,0.0
84505-5ZU-140,79,79.3230477460339,91.19885591242138,True,0.0
84605-SR4-110,79,78.68398030779936,48.856529953082884,True,0.0
84628-6GV-140,79,79.31188188584751,61.884937940571646,True,0.0
84645-6OW-90,79,79.05221285116421,6.764750301196091,True,0.0
43205-GK3-120,78,77.82693673167864,137.2993764835355,True,0.0
47761-2NS-90,78,77.7926569160483,0.0,True,0.0
58660-4PX-L,78,77.9803724193307,71.90679023863993,True,0.0
58662-4SP-XS,78,78.45555232435609,84.68465191867699,True,0.0
67377-015-130,78,78.3491336769448,125.27315372585355,True,0.0
67515-4NA-S,78,77.53602112244599,63.63876209273359,True,0.0
80617-6EA-75,78,77.9803724193307,126.27533895566037,True,0.0
82718-5XA-120,78,77.90815708381206,62.88712317037847,True,0.0
82719-5XD-110,78,77.52601955176345,65.39258624489554,True,0.0
82778-M07-140,78,78.25651343565468,35.327029350690694,True,0.0
82891-1SA-120,78,77.948547432632,53.366363487213604,True,0.0
83403-4KH-50,78,78.46266809646734,0.0,True,0.0
84433-67K-140,78,78.27296426077807,88.6933928379043,True,0.0
84460-5ZO-130,78,78.01828168277844,168.11657230009547,True,0.0
84460-64A-90,78,78.43540021356006,83.68246668887016,True,0.0
84460-6GS-120,78,78.01828168277844,271.34165097019877,True,0.0
58665-011-S,77,76.88420780368568,43.595057496597036,True,0.0
