SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
84376-5UR-50,222,81.09547829139952,0.0,True,0.0
84460-6GW-120,222,81.15886452695706,191.4173788931042,True,0.0
84606-5ZU-130,222,80.61287653084048,58.377289636247745,True,0.0
45346-5HB-110,219,80.32099339949656,205.1974258029481,True,0.0
58663-4T4-L,219,79.96783906515222,72.65842916099506,True,0.0
82778-5HR-100,219,80.09439910452693,103.72617128500673,True,0.0
82778-5HR-150,219,80.09439910452693,63.13766947783019,True,0.0
82788-5XH-100,219,79.81540905249908,74.41225331315701,True,0.0
82788-5XH-140,219,79.52635961700994,53.61690979466532,True,0.0
84505-5ZU-130,219,79.80274605309121,173.87913737148472,True,0.0
84460-5ZO-130,216,78.01828168277844,168.11657230009547,True,0.0
84460-6GS-120,216,78.01828168277844,271.34165097019877,True,0.0
81700-5ZA-130,215,79.07770083803256,87.44066130064576,True,0.0
82912-2RO-130,215,78.57585844788302,142.05975632511792,True,0.0
84434-66I-100,215,78.58610270217707,106.73272697442721,True,0.0
84434-66I-120,215,78.87224621112783,138.8026543282457,True,0.0
84460-6GW-100,215,79.49907232124141,149.32559924121742,True,0.0
84505-5ZU-140,215,79.3230477460339,91.19885591242138,True,0.0
84605-SR4-110,215,78.68398030779936,48.856529953082884,True,0.0
84628-6GV-140,215,79.31188188584751,61.884937940571646,True,0.0
84645-6OW-90,215,79.05221285116421,6.764750301196091,True,0.0
58662-4SP-XS,214,78.45555232435609,84.68465191867699,True,0.0
67377-015-130,214,78.3491336769448,125.27315372585355,True,0.0
82778-M07-140,214,78.25651343565468,35.327029350690694,True,0.0
83403-4KH-50,214,78.46266809646734,0.0,True,0.0
43205-GK3-120,212,77.82693673167864,137.2993764835355,True,0.0
47761-2NS-90,212,77.7926569160483,0.0,True,0.0
58660-4PX-L,212,77.9803724193307,71.90679023863993,True,0.0
67515-4NA-S,212,77.53602112244599,63.63876209273359,True,0.0
80617-6EA-75,212,77.9803724193307,126.27533895566037,True,0.0
82718-5XA-120,212,77.90815708381206,62.88712317037847,True,0.0
82719-5XD-110,212,77.52601955176345,65.39258624489554,True,0.0
82891-1SA-120,212,77.948547432632,53.366363487213604,True,0.0
84433-67K-140,212,78.27296426077807,88.6933928379043,True,0.0
84460-64A-90,212,78.43540021356006,83.68246668887016,True,0.0
82718-65Z-100,210,76.65805945711973,32.0699273538185,True,0.0
58665-011-S,208,76.88420780368568,43.595057496597036,True,0.0
66973-32H-150,208,77.04906078974206,0.0,True,0.0
67404-1HA-100,208,77.36136757689408,0.0,True,0.0
83077-3F3-120,208,76.59284323780372,0.0,True,0.0
83403-5MK-75,208,77.45643863093298,59.88056748095799,True,0.0
84460-6GW-90,208,76.85636260553403,128.279709415274,True,0.0
84082-6AN-130,207,75.67136186033568,100.97016190303795,True,0.0
84349-5VS-130,207,75.50368904268889,8.268028145906333,True,0.0
84428-6GQ-120,207,75.86285574913363,104.97890282226527,True,0.0
84460-5ZO-90,207,75.62700956306452,191.6679252005559,True,0.0
58660-4NA-XS,204,75.07711884979034,119.76113496191599,True,0.0
82718-65Z-120,204,75.1894180456136,43.34451118914532,True,0.0
82718-6GW-130,204,75.2594279311557,24.804084437719,True,0.0
82788-5XH-110,204,75.03714575442959,84.9351982261287,True,0.0
82808-1CP-150,204,73.89137192003224,0.0,True,0.0
83077-3F3-110,204,75.06330775481894,0.0,True,0.0
83992-5DD-60,204,75.48498780835487,0.0,True,0.0
84434-65K-130,204,75.05594422810563,96.20978206145551,True,0.0
84553-5ZO-70,204,75.18006104920232,99.96797667323112,True,0.0
84561-48B-85,204,74.88266267657094,71.65624393118821,True,0.0
84603-5KS-120,204,74.50918969580903,45.098335341307276,True,0.0
82453-2KD-85,203,73.88566830849753,0.0,True,0.0
82719-5XD-90,203,74.17878939085756,34.07429781343216,True,0.0
82778-5HB-120,203,74.0848060526809,65.89367885979895,True,0.0
82788-5XF-110,203,73.78993747124576,65.64313255234725,True,0.0
82788-6GT-110,203,73.69165373177927,46.1005205711141,True,0.0
83117-1SE-120,203,74.49510410783516,0.0,True,0.0
84460-5ZU-110,203,73.8312649742626,237.5178994642183,True,0.0
84528-1SA-130,203,74.17425934231214,50.10926149034142,True,0.0
84553-64J-70,203,74.28000297739773,87.19011499319407,True,0.0
84641-60J-100,203,74.08809659425708,45.348881648758976,True,0.0
67848-5ZE-130,201,73.35651804575525,82.17918884415991,True,0.0
82449-247-110,201,73.18479532663154,0.0,True,0.0
82717-5XW-75,201,72.5021495922633,48.856529953082884,True,0.0
82777-5HB-120,201,72.54869622362531,71.90679023863993,True,0.0
84505-5ZY-130,201,73.14275588176608,47.35325210837264,True,0.0
67563-A91-120,200,71.93809493947106,63.3882157852819,True,0.0
82718-5XD-130,200,72.28970130289787,36.32921458049753,True,0.0
82721-5ZU-120,200,72.13491866803088,44.34669641895215,True,0.0
82897-1SA-110,200,71.69746291123768,61.13329901821652,True,0.0
83000-1SA-70,200,71.8720821519683,67.1464103970575,True,0.0
84460-65Z-120,200,71.58783311305075,208.20398149236857,True,0.0
84525-6AW-S,200,72.12050778183313,40.33795549972484,True,0.0
84538-6GW-80,200,71.66619772313956,51.36199302759995,True,0.0
84544-68I-80,200,72.09929028161977,44.34669641895215,True,0.0
82788-6DC-110,199,72.74785743908942,58.126743328796046,True,0.0
58663-011-M,196,72.40959575885877,84.18355930377358,True,0.0
67522-5SB-120,196,71.02202937958852,80.42536469199797,True,0.0
82717-6GW-75,196,71.02202937958852,40.839048114628255,True,0.0
82721-6GW-130,196,71.28604554446393,38.58413134756289,True,0.0
82788-5XD-120,196,71.02202937958852,48.856529953082884,True,0.0
83110-44B-90,196,70.52838432422423,0.0,True,0.0
83519-4MT-85,196,71.41220224735768,0.0,True,0.0
84426-68I-75,196,70.97193547639694,51.11144672014824,True,0.0
84432-6FN-75,196,71.358610843733,71.40569762373651,True,0.0
84434-6AT-140,196,71.40225636912899,67.39695670450921,True,0.0
84662-1NV-110,196,70.713349479035,176.13405413855008,True,0.0
80617-5ZU-75,195,71.824068471813,109.23819004894429,True,0.0
82788-6EX-120,195,72.08931346418463,56.6234654840858,True,0.0
84662-1NV-100,195,72.40959575885877,121.01386649917453,True,0.0
84348-5VS-120,193,71.07048020479337,21.797528748298518,True,0.0
82731-5XA-70,192,70.19017684349508,62.88712317037847,True,0.0
82778-5HO-110,192,69.52457821503404,99.46688405832771,True,0.0
84087-5LW-60,192,69.94201140460918,0.0,True,0.0
84628-6GV-130,192,71.40154825037905,106.73272697442721,True,0.0
58660-4SK-S,190,69.4743619760346,170.8725816820642,True,0.0
82301-990-60,189,68.71070052958162,0.0,True,0.0
84159-5KC-80,189,69.47029553193859,6.514203993744384,True,0.0
84338-5VS-110,189,69.93060727801897,15.53387106200584,True,0.0
84460-64A-100,189,70.41546317354613,105.73054174462038,True,0.0
43205-GK3-100,187,67.6589099714905,90.94830960496967,True,0.0
45346-5HB-130,187,68.08742568672943,162.10346092125448,True,0.0
80441-A91-110,187,69.3811388991608,88.4428465304526,True,0.0
84460-5ZU-100,187,69.14223205880022,184.90317489935984,True,0.0
84638-68I-100,187,68.83406044158266,58.62783594369946,True,0.0
82603-6HK-150,186,67.6015480724901,36.83030719540094,True,0.0
82778-5SQ-130,186,67.54025764160309,79.17263315473944,True,0.0
83403-4KH-80,186,67.59306540361577,0.0,True,0.0
84082-6DC-130,186,68.34905854824427,127.02697787801549,True,0.0
84433-66J-90,186,68.34341846500689,87.44066130064576,True,0.0
84433-6GT-85,186,68.47357717745066,24.302991822815585,True,0.0
84460-61J-100,186,67.78869147606812,154.33652539025155,True,0.0
43205-011-120,183,66.79071736638274,86.68902237829064,True,0.0
45346-5HB-90,182,67.87976629254553,92.7021337571316,True,0.0
80581-177-XXL,182,66.98502594190674,0.0,True,0.0
82778-5HO-120,182,67.17668300081434,121.01386649917453,True,0.0
82778-5HO-90,182,66.74026931916052,75.91553115786724,True,0.0
83403-3RE-75,182,66.63449835064375,0.0,True,0.0
84082-6DC-120,182,67.21542033586422,139.80483955805255,True,0.0
84338-5VS-120,182,67.19255001670305,12.02622275768194,True,0.0
84434-65K-110,182,67.40671700550314,67.89804931941262,True,0.0
84434-6BL-130,182,67.40497112733668,70.40351239392969,True,0.0
84528-1SA-140,182,66.99691893586743,35.82812196559411,True,0.0
84606-5ZU-120,182,66.99691893586743,70.65405870138139,True,0.0
45346-5HR-120,179,65.53089952983062,157.09253477222035,True,0.0
58662-4O4-M,179,65.74151969822009,81.4275499218048,True,0.0
67521-1QP-150,179,64.55710347288887,0.0,True,0.0
84337-5VR-100,179,65.38339800905896,6.263657686292677,True,0.0
84434-66I-110,179,67.26407008068054,103.72617128500673,True,0.0
80617-65Z-75,178,65.51403919414588,163.35619245851302,True,0.0
84275-5XP-75,178,65.89453759191069,0.0,True,0.0
84428-6GE-110,178,66.2304209187235,91.4494022198731,True,0.0
84428-6GQ-140,178,66.13257423500866,64.64094732254041,True,0.0
84434-6AT-120,178,65.92186807577536,95.20759683164869,True,0.0
84514-6DS-130,178,65.92022759762418,33.823751505980454,True,0.0
50764-4SV-XL,177,65.47999369412564,25.305177052622415,True,0.0
65642-5LG-90,177,66.73554464815493,123.76987588114329,True,0.0
84434-65Z-140,177,66.73554464815493,88.6933928379043,True,0.0
84428-6GE-130,176,64.38736965368216,44.34669641895215,True,0.0
58661-4PX-M,175,66.43629356065024,113.4974772756233,True,0.0
80649-442-140,175,63.87058645002586,0.0,True,0.0
83490-4KV-75,175,63.75911602484634,0.0,True,0.0
84635-5ZN-80,175,64.1386631202954,9.270213375713162,True,0.0
65642-5LK-90,174,65.23468637637876,126.02479264820866,True,0.0
67515-4NA-XS,174,64.92345928576776,25.55572336007412,True,0.0
82717-5XF-75,174,65.28502390120047,69.15078085667116,True,0.0
82717-5XY-75,174,64.9474867986112,98.7152451359726,True,0.0
82719-6GW-100,174,65.8157260023971,39.83686288482143,True,0.0
82776-5XV-120,174,65.24567640037111,107.48436589678234,True,0.0
83120-1SD-130,174,65.00317881932496,0.0,True,0.0
84329-5MZ-110,174,65.43350433400428,41.590687036983375,True,0.0
84434-6BL-150,174,65.05193608290833,52.36417825740678,True,0.0
50764-4SV-M,172,64.02974872566979,39.0852239624663,True,0.0
82662-5NH-70,172,61.86282040253757,9.019667068261455,True,0.0
58661-4SK-S,171,63.55257475147932,65.64313255234725,True,0.0
67526-1JA-100,171,64.17606817589224,0.0,True,0.0
80441-A91-130,171,64.39243276854822,89.94612437516284,True,0.0
81380-4DT-120,171,63.02164232770643,31.06774212401168,True,0.0
82718-65Z-110,171,64.29516768204849,39.33577026991801,True,0.0
82731-5XA-75,171,63.830126279275206,73.41006808335017,True,0.0
82788-6DC-140,171,64.26842736075214,32.0699273538185,True,0.0
82891-1SA-130,171,63.71886655517488,51.863085642503364,True,0.0
83404-2ZC-75,171,63.72368951874773,70.65405870138139,True,0.0
83843-4VP-140,171,64.03878586212912,0.0,True,0.0
84082-6GS-120,171,63.91310142040961,119.76113496191599,True,0.0
84090-5KP-130,171,63.91310142040961,114.75020881288185,True,0.0
84155-5KB-75,171,62.96160713892771,37.83249242520777,True,0.0
84434-6BL-110,171,64.25786679106186,61.38384532566823,True,0.0
84495-5ZG-90,171,63.919961526514534,29.063371664398023,True,0.0
43205-SR4-100,169,62.91714779152498,84.18355930377358,True,0.0
43205-SR4-130,169,63.21911317366312,88.19230022300088,True,0.0
43205-SR4-150,168,61.71951772636453,44.84778903385557,True,0.0
58663-4T4-M,168,61.56910488598591,90.44721699006625,True,0.0
64336-GK3-1Y/3Y,168,62.609740355024435,52.36417825740678,True,0.0
80278-2XV-120,168,63.24980987627762,0.0,True,0.0
81718-1SA-150,168,62.8614929940289,18.03933413652291,True,0.0
81718-6GT-85,168,62.989589911690885,38.58413134756289,True,0.0
81766-1QH-140,168,63.435403507367255,43.845603804048736,True,0.0
81862-2B2-90,168,63.220783740907514,0.0,True,0.0
82473-2ZS-90,168,62.85656572557843,0.0,True,0.0
82717-6DC-70,168,63.18605767491541,108.23600481913746,True,0.0
82719-5XD-140,168,63.41259470808527,41.84123334443508,True,0.0
82719-6GW-130,168,62.57709174139873,42.84341857424191,True,0.0
82723-6CY-110,168,62.96889902943404,27.560093819687776,True,0.0
82777-5HB-130,168,62.597134166037534,54.36854871702044,True,0.0
82778-5HO-130,168,62.61048007268958,90.94830960496967,True,0.0
83403-4KH-60,168,62.68220962097807,0.0,True,0.0
84082-6DC-110,168,62.789584643598666,104.97890282226527,True,0.0
84426-6GT-50,168,63.263191424303926,23.80189920791217,True,0.0
84434-66I-130,168,63.11939887301103,105.22944912971697,True,0.0
84460-5ZU-90,168,62.66285498156407,149.82669185612085,True,0.0
84505-61O-120,168,62.74193923004984,103.97671759245844,True,0.0
84619-1WC-120,168,63.074855519397516,73.41006808335017,True,0.0
84619-1WC-130,168,63.074855519397516,67.1464103970575,True,0.0
84646-6FN-75,168,63.32723260847621,70.15296608647797,True,0.0
81616-1SL-140,167,62.367465508394844,0.0,True,0.0
82572-4AE-120,167,61.93498317651026,25.305177052622415,True,0.0
82681-5KB-70,167,61.88502152009706,0.0,True,0.0
82719-5XD-100,167,61.92505086817994,42.84341857424191,True,0.0
