CandidateID,SourceWorkbook,SKU,WeekIndex,WeekStartDate,ForecastUnits,IsFirst13Weeks
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,4,2026-07-05,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,5,2026-07-12,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,6,2026-07-19,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,7,2026-07-26,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,8,2026-08-02,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,9,2026-08-09,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,10,2026-08-16,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,11,2026-08-23,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,12,2026-08-30,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,13,2026-09-06,0.25,True
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,14,2026-09-13,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,15,2026-09-20,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,16,2026-09-27,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,17,2026-10-04,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,18,2026-10-11,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,19,2026-10-18,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,20,2026-10-25,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,21,2026-11-01,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,22,2026-11-08,0.25,False
planner_anchored_hybrid_95_2026-06-16_v2,Product Info for BRG_2026-06-15__planner_anchored_hybrid_95_2026-06-16_v2.xlsx,30070-011-M,23,2026-11-15,0.25,False
