Candidate,Windows,ForecastUnits,SoldUnits,AbsErrorUnits,ZeroForecastSoldUnits,OvergeneratedZeroDemandUnits,MissedHighVolumeUnitsSoldGE10,AvgForecastedSKUs,AvgSoldUnitForecastCoveragePct,WAPE,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,ZeroForecastSoldUnitPct
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_cap_recent_x0p85,26,6830492.833847452,7334496.0,5907938.181351108,184516.0,561850.1987628192,89825.0,17017.30769230769,0.9664162350011385,0.8055002254212297,-504003.16615254804,-0.06871680973751271,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05_cap_recent_x0p85,26,6626609.783847452,7334496.0,5925603.214712929,184516.0,523719.50976548373,89825.0,17017.30769230769,0.9664162350011385,0.8079087117523724,-707886.2161525479,-0.09651463660932501,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_cap_recent_x1p0,26,7186623.435228779,7334496.0,6023045.984598511,184516.0,581589.7676668011,89825.0,17017.30769230769,0.9664162350011385,0.821194255828691,-147872.56477122102,-0.020161244176998803,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05_cap_recent_x1p0,26,6959386.898098293,7334496.0,6045003.984157995,184516.0,540875.2260522617,89825.0,17017.30769230769,0.9664162350011385,0.8241880538428265,-375109.10190170724,-0.05114313265720061,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_cap_recent_x1p1,26,7334751.551239483,7334496.0,6112499.889439888,184516.0,588541.3459974544,89825.0,17017.30769230769,0.9664162350011385,0.833390581907726,255.55123948305845,3.484237219340749e-05,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05_cap_recent_x1p1,26,7096344.851280004,7334496.0,6130501.208028545,184516.0,546727.9418891117,89825.0,17017.30769230769,0.9664162350011385,0.8358449180459768,-238151.1487199962,-0.032470008671351955,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_cap_recent_x1p25,26,7418332.194816512,7334496.0,6172854.120391174,184516.0,592314.1323701675,89825.0,17017.30769230769,0.9664162350011385,0.8416193996685217,83836.19481651206,0.01143039614671711,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,26,7426457.327683892,7334496.0,6179952.359341827,184516.0,592918.6258298088,89825.0,17017.30769230769,0.9664162350011385,0.8425871879051849,91961.3276838921,0.012538193174267475,0.025157284154221367
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05_cap_recent_x1p25,26,7168023.794816513,7334496.0,6184352.887414442,184516.0,549935.6080980317,89825.0,17017.30769230769,0.9664162350011385,0.8431871647914788,-166472.2051834874,-0.02269715672126447,0.025157284154221367
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1_cap_recent_x0p85,26,7371563.821612549,7334496.0,6185879.574091276,184329.0,653639.7290676853,89739.0,17139.076923076922,0.96644690952646,0.8433953163368384,37067.821612549014,0.005053901674027638,0.025131788196489573
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,26,7171493.577683892,7334496.0,6187457.8093418265,184516.0,550182.9258298088,89825.0,17017.30769230769,0.9664162350011385,0.8436104961188644,-163002.4223161079,-0.022224079516316855,0.025157284154221367
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p05_cap_recent_x0p85,26,7218306.756816449,7334496.0,6222042.264216533,184329.0,621710.1919679146,89739.0,17139.076923076922,0.96644690952646,0.8483258105555628,-116189.24318355136,-0.015841476112816933,0.025131788196489573
ml_hgb_absolute_log_raw_future_guardrail_min_20p0_units,26,6916529.827683892,7334496.0,6298901.459341827,2538289.0,507447.2258298088,1866702.0,4308.461538461538,0.5973848979941603,0.8588049484711461,-417966.1723161079,-0.05698635220690118,0.3460754494923714
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p0,26,7914642.57685308,7334496.0,6365901.481547812,184329.0,693992.1315675788,89739.0,17139.076923076922,0.96644690952646,0.8679398668358143,580146.5768530797,0.07909835615877078,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p0,26,7733893.676853079,7334496.0,6394254.699430021,184329.0,658844.1738087015,89739.0,17139.076923076922,0.96644690952646,0.8718056018341304,399397.67685307935,0.05445468602792603,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p1,26,8238709.585142072,7334496.0,6507356.897803254,184329.0,717320.8512571729,89739.0,17139.076923076922,0.96644690952646,0.8872261840218134,904213.5851420723,0.12328230667002509,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p1,26,8043376.635142072,7334496.0,6530461.944948342,184329.0,679525.0707030453,89739.0,17139.076923076922,0.96644690952646,0.8903763728207558,708880.6351420721,0.09665021770303946,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p25,26,8567054.140709287,7334496.0,6702053.435129563,184329.0,737614.5474359085,89739.0,17139.076923076922,0.96644690952646,0.9137715031993423,1232558.1407092866,0.16804946661764988,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p25,26,8353352.540709286,7334496.0,6724535.585215944,184329.0,697776.6754942527,89739.0,17139.076923076922,0.96644690952646,0.9168367649550758,1018856.540709286,0.13891295880579743,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1,26,8873670.628576685,7334496.0,6947353.014861032,184329.0,753385.6711421605,89739.0,17139.076923076922,0.96644690952646,0.9472161433943154,1539174.6285766847,0.20985417792533867,0.025131788196489573
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p05,26,8632111.628576685,7334496.0,6949715.414861033,184329.0,711117.0211421605,89739.0,17139.076923076922,0.96644690952646,0.9475382377822598,1297615.6285766847,0.176919535926761,0.025131788196489573
ml_hgb_absolute_log_calibrated_future_guardrail_min_20p0_units,26,8390552.628576685,7334496.0,7051132.414861034,2335189.0,668848.3711421605,1673664.0,4794.384615384615,0.6246294955418291,0.9613656364201485,1056056.6285766847,0.1439848939281833,0.3183843852392857
