ForecastStartDate,LowestWAPECandidate,WAPE,BiasPctForecastMinusActual
2026-05-19,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,0.589854615800319,-0.2602808467534395
