Candidate,Windows,ForecastUnits,SoldUnits,AbsErrorUnits,ZeroForecastSoldUnits,OvergeneratedZeroDemandUnits,MissedHighVolumeUnitsSoldGE10,AvgForecastedSKUs,AvgSoldUnitForecastCoveragePct,WAPE,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,ZeroForecastSoldUnitPct
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,1,279008.00994069094,377181.0,222481.9538421801,3260.0,15187.355244331064,1760.0,15665.0,0.9913569347342522,0.589854615800319,-98172.99005930906,-0.2602808467534395,0.008643065265747745
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1,1,326242.90765445493,377181.0,223814.11094557482,3259.0,17953.939122752294,1760.0,15692.0,0.9913595859812663,0.5933864933429172,-50938.09234554507,-0.13504946523166614,0.008640414018733712
hybrid_ml_hgb_absolute_log_calibrated_min_20p0_units_recent_w0p1_cap_recent_x0p85,1,245225.0,377181.0,224105.60039493663,3259.0,13495.32700352271,1760.0,15692.0,0.9913595859812663,0.5941593038751597,-131956.0,-0.3498479509837452,0.008640414018733712
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1_cap_recent_x0p85,1,245224.99999999994,377181.0,226186.10363700992,3260.0,13348.431074013852,1760.0,15665.0,0.9913569347342522,0.5996752318833927,-131956.00000000006,-0.3498479509837454,0.008643065265747745
ml_hgb_absolute_log_raw_future_guardrail_min_20p0_units,1,268271.50994069094,377181.0,228137.2538421801,110784.0,13399.755244331063,91790.0,4846.0,0.7062842507973626,0.60484821303878,-108909.49005930906,-0.2887459603196053,0.29371574920263743
ml_hgb_absolute_log_calibrated_future_guardrail_min_20p0_units,1,316161.1076544549,377181.0,228877.31094557483,102159.0,16180.339122752295,83257.0,5140.0,0.7291512562933976,0.6068102872243692,-61019.892345545115,-0.16177880737774467,0.2708487437066024
