Candidate,SnapshotId,SourceFile,ForecastStartDate,ForecastEndDate,ForecastedSKUs,SoldSKUs,UnionSKUs,ForecastUnits,SoldUnits,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,AbsErrorUnits,WAPE,SoldUnitsWithForecast,SoldUnitForecastCoveragePct,ZeroForecastSoldSKUs,ZeroForecastSoldUnits,ZeroForecastSoldUnitPct,OvergeneratedZeroDemandSKUs,OvergeneratedZeroDemandUnits,MissedHighVolumeSKUsSoldGE10,MissedHighVolumeUnitsSoldGE10
ml_hgb_absolute_log_raw_future_guardrail,e1ddb6093f7bbae06152990991d238b639af982b1aa8cdfac8f73e30d3011c52,2026-05-12_b29f5c51cbfc_2026-05-12_b29f5c51cbfc_Fwd_Demand_CSV_5.12.csv,2026-05-12,2026-05-25,43626,13515,43664,394127.19763423916,337982.0,56145.19763423916,0.1661188987408772,441387.8622918795,1.3059507970598419,337874.0,0.9996804563556639,38,108.0,0.0003195436443360889,30149,201024.5285790214,1,10.0
ml_hgb_absolute_log_calibrated_future_guardrail,e1ddb6093f7bbae06152990991d238b639af982b1aa8cdfac8f73e30d3011c52,2026-05-12_b29f5c51cbfc_2026-05-12_b29f5c51cbfc_Fwd_Demand_CSV_5.12.csv,2026-05-12,2026-05-25,43626,13515,43664,533889.7621508654,337982.0,195907.7621508654,0.5796396321427336,475181.33924226166,1.405936822796071,337874.0,0.9996804563556639,38,108.0,0.0003195436443360889,30149,253585.714868352,1,10.0
ml_hgb_absolute_log_raw_future_guardrail,6a8a9d25e555f7e0b7f8cd32be1bf771e3bc81f6db2e7891a7f1ff040c66b460,2026-05-18_35545c9dce78_2026-05-18_35545c9dce78_FwdDemandCSV_2026-05-18.csv,2026-05-19,2026-06-01,42539,13403,42587,430857.14336122724,377181.0,53676.14336122724,0.14230871481126367,393417.96681101486,1.043048209774657,377114.0,0.9998223664500598,48,67.0,0.0001776335499402144,29184,177236.13319553842,0,0.0
ml_hgb_absolute_log_calibrated_future_guardrail,6a8a9d25e555f7e0b7f8cd32be1bf771e3bc81f6db2e7891a7f1ff040c66b460,2026-05-18_35545c9dce78_2026-05-18_35545c9dce78_FwdDemandCSV_2026-05-18.csv,2026-05-19,2026-06-01,42539,13403,42587,641610.1043372261,377181.0,264429.10433722613,0.7010668732975047,443050.9724426344,1.1746375677529737,377114.0,0.9998223664500598,48,67.0,0.0001776335499402144,29184,252728.01354550646,0,0.0
