ForecastStartDate,LowestWAPECandidate,WAPE,BiasPctForecastMinusActual
2026-05-12,ml_hgb_absolute_log_raw_future_guardrail,1.3059507970598419,0.1661188987408772
2026-05-19,ml_hgb_absolute_log_raw_future_guardrail,1.043048209774657,0.14230871481126367
