Candidate,SnapshotId,SourceFile,ForecastStartDate,ForecastEndDate,ForecastedSKUs,SoldSKUs,UnionSKUs,ForecastUnits,SoldUnits,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,AbsErrorUnits,WAPE,SoldUnitsWithForecast,SoldUnitForecastCoveragePct,ZeroForecastSoldSKUs,ZeroForecastSoldUnits,ZeroForecastSoldUnitPct,OvergeneratedZeroDemandSKUs,OvergeneratedZeroDemandUnits,MissedHighVolumeSKUsSoldGE10,MissedHighVolumeUnitsSoldGE10,Policy,ChosenCandidate
corporate,466287bf572c71b28c65c8700c8ad18b3eeca92c68bb7ed8752a575416af9463,2026-02-03_9835d6a82392_2026-02-03_9835d6a82392_Fwd_Demand_CSV_2326.csv,2026-02-03,2026-02-16,5984,15334,16688,177241.0,145849.0,31392.0,0.2152363060425508,254542.0,1.7452433681410229,42978.0,0.2946746292398302,10704,102871.0,0.7053253707601698,1354,28524.0,3135,78697.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
corporate,ce879d7639da118a3ad71500628ce068af9149b013315aead8ec1d57563a1853,2026-02-10_9e91a0f1ee61_2026-02-10_9e91a0f1ee61_Fwd_Demand_CSV_21026.csv,2026-02-10,2026-02-23,6116,14219,15783,178450.0,166878.0,11572.0,0.0693440717170627,276486.0,1.6568151583791753,44686.0,0.2677764594494181,9667,122192.0,0.7322235405505818,1564,27028.0,3459,101741.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,8d1ee8adb3cc7180fb05db1d386ecccfa1433502769b5f487f54b062872ade27,2026-02-17_6d99a84b6e6c_2026-02-17_6d99a84b6e6c_Fwd_Demand_CSV_21726.csv,2026-02-18,2026-03-03,18482,12875,19359,184477.9751914775,172274.0,12203.975191477512,0.0708404935827664,162952.10972132138,0.9458891633172816,167202.0,0.9705585288551958,877,5072.0,0.0294414711448042,6484,20429.77179283589,127,2870.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,9649a8a4064bb8a56e4020845fec1cd03b424dfc72d5c6a0df1dca9edbaad990,2026-02-26_641359bb5864_2026-02-26_641359bb5864_Fwd_Demand_CSV_22626.csv,2026-02-24,2026-03-09,17866,12555,18686,154261.9438790293,187056.0,-32794.056120970694,-0.1753167827868162,157185.42867637274,0.8403121454343766,181969.0,0.9728049354204088,820,5087.0,0.0271950645795911,6131,18329.90448887915,139,3260.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,003697153af9869116d7d485e8e43c72ff37632c0b52257358e67cce5864c2e3,2026-03-03_667539a74a93_2026-03-03_667539a74a93_Fwd_Demand_CSV_3326.csv,2026-03-03,2026-03-16,18787,12531,19548,190304.40997623952,189123.0,1181.40997623952,0.0062467810696716,175734.97940361712,0.9292099818827806,186658.0,0.986966154301698,761,2465.0,0.0130338456983021,7017,23920.946036707886,43,616.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,f1abfc7f10559a3e11bbd029acead8e56c3540a6a5601c7a7053a6a3ec552940,2026-03-10_53c52fa02abb_2026-03-10_53c52fa02abb_Fwd_Demand_CSV_31026.csv,2026-03-10,2026-03-23,17960,13216,19715,211800.88788958648,205776.0,6024.887889586476,0.0292788658035265,167664.80250760278,0.8147927965729861,196495.0,0.9548975585102248,1755,9281.0,0.0451024414897752,6499,21439.034339680045,205,4800.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,cec3c3c0807ae09f3ed5c31b42ac64480460b09f9bdd59d06127ff1d6a14e73b,2026-03-16_50b589a0174b_2026-03-16_50b589a0174b_Fwd_Demand_CSV_31626.csv,2026-03-17,2026-03-30,16588,13928,19264,157774.157144939,232843.0,-75068.842855061,-0.322401115150814,178146.5470404624,0.7650929898706957,219077.0,0.94087861778108,2676,13766.0,0.05912138221892,5336,22311.076805709446,385,6702.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,ee12cfdeea2150f7083b71e4a7dfe86d684a4959512813c234aa915da44133fa,2026-03-24_1838b0c73bbf_2026-03-24_1838b0c73bbf_Fwd_Demand_CSV_32426.csv,2026-03-24,2026-04-06,16572,13908,19099,279901.73286738014,187516.0,92385.73286738014,0.4926818664400912,207929.23217143724,1.1088612820849273,174666.0,0.9314725143454424,2527,12850.0,0.0685274856545574,5191,21668.47444984404,332,5571.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
recent_no_ml_no_promo_floor,e7d4a10cd8d9d41423db8e6f48a5918aa04893899cafb3d8e6d99b51abfedb35,2026-03-31_b5ef2c871e31_2026-03-31_b5ef2c871e31_Fwd_Demand_CSV_33126.csv,2026-03-31,2026-04-13,16636,14142,18729,224460.0,155240.0,69220.0,0.4458902344756506,169956.0,1.094795155887658,141892.0,0.9140170059263076,2093,13348.0,0.0859829940736923,4587,22303.0,400,7602.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,5f19bd68d68057f7a8d1902d3ff952dc82e8d2db2598fc6a52821ce62227be3a,2026-04-07_9ed22b29c715_2026-04-07_9ed22b29c715_FwdDemandCSV_2026-04-07.csv,2026-04-07,2026-04-20,16029,14029,17784,199923.0,172201.0,27722.0,0.1609862892782272,164034.0,0.9525728654305144,162275.0,0.9423580583155732,1755,9926.0,0.0576419416844269,3755,20011.0,308,5524.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,c725904ddd0190c6def0aa8c1aa8a80d6296ec4c8de0ad2259dbd718936d6942,2026-04-13_802b984ccf4c_2026-04-13_802b984ccf4c_FwdDemandCSV_2026-04-13.csv,2026-04-14,2026-04-27,16240,14141,17101,207167.0,248472.0,-41305.0,-0.1662360346437425,182979.0,0.7364169805853376,244840.0,0.9853826588106508,861,3632.0,0.0146173411893493,2960,20072.0,81,1796.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,c595c012c52e6c6f2b711c920337b1197361e2da9467b4042439f0c8688791e3,2026-04-22_1c248967e2ad_2026-04-22_1c248967e2ad_FwdDemandCSV_2026-04-22.csv,2026-04-21,2026-05-04,16044,14504,16898,233928.0,363068.0,-129140.0,-0.3556909449469521,247414.0,0.681453611995549,360615.0,0.9932436898872938,854,2453.0,0.0067563101127061,2394,19028.0,44,716.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,9db3f64ad9a2fc73b33db5462a6378038daa1180e1e4d4fcdfe9301430122efb,2026-04-29_83cf53c6d30b_2026-04-29_83cf53c6d30b_FwdDemandCSV_2026-04-29.csv,2026-04-28,2026-05-11,15896,14187,16613,251486.0,297161.0,-45675.0,-0.1537045574621165,175681.0,0.5911980374275224,295455.0,0.994259004378098,717,1706.0,0.0057409956219019,2426,19233.0,15,286.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,81c13a50f6936f6e259e2d2cfc2c1f2b3d4ed588fc9d30da8d9ed68f11cc96d4,2026-05-04_170e3915b134_2026-05-04_170e3915b134_FwdDemandCSV_2026-05-04.csv,2026-05-05,2026-05-18,15797,13617,16487,285279.0,224193.0,61086.0,0.2724705945323895,147568.0,0.6582185884483458,221965.0,0.990062133964932,690,2228.0,0.0099378660350679,2870,22988.0,45,940.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,e1ddb6093f7bbae06152990991d238b639af982b1aa8cdfac8f73e30d3011c52,2026-05-12_b29f5c51cbfc_2026-05-12_b29f5c51cbfc_Fwd_Demand_CSV_5.12.csv,2026-05-12,2026-05-25,15632,13515,16246,287672.0,337982.0,-50310.0,-0.1488540809865614,199158.0,0.5892562325804332,335906.0,0.993857661058873,614,2076.0,0.006142338941127,2731,22862.0,43,1015.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,6a8a9d25e555f7e0b7f8cd32be1bf771e3bc81f6db2e7891a7f1ff040c66b460,2026-05-18_35545c9dce78_2026-05-18_35545c9dce78_FwdDemandCSV_2026-05-18.csv,2026-05-19,2026-06-01,15444,13403,16194,288500.0,377181.0,-88681.0,-0.2351152364514649,215447.0,0.5712032154323786,373919.0,0.9913516322402242,750,3262.0,0.0086483677597758,2791,20451.0,90,1760.0,rolling_4_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,16737,14927,17839,598450.9914050878,862460.0,-264009.00859491224,-0.3061115977493591,528479.6545789657,0.6127584520777378,857910.0,0.9947243930153282,1102,4550.0,0.0052756069846717,2912,23806.32962121882,103,1963.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,16347,14459,17663,912947.5935365089,662662.0,250285.59353650885,0.377697217490227,483639.3418050766,0.729843180694044,648135.0,0.9780778134252456,1316,14527.0,0.0219221865747545,3204,22892.358084806787,352,11087.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,16741,14552,17939,558069.1679393505,428533.0,129536.16793935047,0.3022781628004155,305420.80155749375,0.7127124435165874,423426.0,0.9880825980729604,1198,5107.0,0.0119174019270394,3387,22641.871131629185,145,2130.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,37d469319ef18eceb629f8c9244f813f916688552877df8a11dd802a13b99349,2025-12-17_a9c57e0f397a_2025-12-17_a9c57e0f397a_Fwd_Demand_CSV_121725.csv,2025-12-16,2025-12-29,17115,15087,18680,472626.4476578196,306203.0,166423.4476578196,0.5435069142295131,296892.6874446911,0.9695943130690786,301180.0,0.9835958498120528,1565,5023.0,0.0164041501879472,3593,27631.41984494192,89,1248.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,255753817db2673cd09d2e9325d251092e00aef29b1b1fd92e1803af39fea564,2025-12-23_29d23eb103bd_2025-12-23_29d23eb103bd_Fwd_Demand_CSV_122325.csv,2025-12-23,2026-01-05,16674,14889,18212,200310.12268381927,322447.0,-122136.87731618072,-0.378781248751518,299089.50123992807,0.9275617426737668,315931.0,0.9797920278371328,1538,6516.0,0.020207972162867,3323,22395.00897902707,135,2503.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,f7d7380cc1ca742b098baa794847b192389592b5babd47261c520fa04884edc3,2025-12-30_fa15df7218c6_2025-12-30_fa15df7218c6_Fwd_Demand_CSV_123025.csv,2025-12-30,2026-01-12,16982,14836,18180,479950.70270022936,369618.0,110332.70270022936,0.2985046796969556,295936.19987531286,0.8006541885820303,364156.0,0.9852225811513508,1198,5462.0,0.0147774188486491,3344,23634.98148115412,133,1926.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,242cf471f204f65e2c49b88bee477b296a765a46231045c6241a227036413756,2026-01-09_01ebf5735bcd_2026-01-09_01ebf5735bcd_Fwd_Demand_CSV_1926.csv,2026-01-07,2026-01-20,17167,15622,18892,394168.5003591945,248042.0,146126.50035919453,0.5891199891921309,277443.3052017606,1.1185335757724926,240372.0,0.9690778174663968,1725,7670.0,0.0309221825336031,3270,22193.251734716137,110,3351.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,956a8c3c9dd9e3123c4ca63367cb11b5cfc8b2eff8e283dea1f0c1789e1e3627,2026-01-12_d9ea4442ac69_2026-01-12_d9ea4442ac69_Fwd_Demand_CSV_11226.csv,2026-01-13,2026-01-26,17308,15013,19074,277621.3848130957,174445.0,103176.38481309568,0.5914550993900408,214365.80832222063,1.2288446692207895,165081.0,0.9463211900599042,1766,9364.0,0.0536788099400957,4061,29286.28754073565,183,4982.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
corporate,362fe88b79a25d88bb2901d780ce39f4958b29f7d9aaf1f083190dde2b4024e4,2026-01-20_d361c7061a9b_2026-01-20_d361c7061a9b_Fwd_Demand_CSV_12026.csv,2026-01-21,2026-02-03,5620,14675,14923,111159.0,153757.0,-42598.0,-0.2770475490546772,114610.0,0.7453969575368926,92915.0,0.6042976905116515,9303,60842.0,0.3957023094883485,248,2436.0,1547,38952.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
corporate,95fd2bc65a62914546fe55c2b3aecdb0c0dcec27750c28ce3b3d2a7130f756df,2026-01-29_509b711b303c_2026-01-29_509b711b303c_Fwd_Demand_CSV_12926.csv,2026-01-27,2026-02-09,5420,15297,15545,119824.0,143516.0,-23692.0,-0.1650826388695337,126514.0,0.8815323726971209,74288.0,0.5176286964519635,10125,69228.0,0.4823713035480365,248,2146.0,1836,45561.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
corporate,466287bf572c71b28c65c8700c8ad18b3eeca92c68bb7ed8752a575416af9463,2026-02-03_9835d6a82392_2026-02-03_9835d6a82392_Fwd_Demand_CSV_2326.csv,2026-02-03,2026-02-16,5984,15334,16688,177241.0,145849.0,31392.0,0.2152363060425508,254542.0,1.7452433681410229,42978.0,0.2946746292398302,10704,102871.0,0.7053253707601698,1354,28524.0,3135,78697.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
corporate,ce879d7639da118a3ad71500628ce068af9149b013315aead8ec1d57563a1853,2026-02-10_9e91a0f1ee61_2026-02-10_9e91a0f1ee61_Fwd_Demand_CSV_21026.csv,2026-02-10,2026-02-23,6116,14219,15783,178450.0,166878.0,11572.0,0.0693440717170627,276486.0,1.6568151583791753,44686.0,0.2677764594494181,9667,122192.0,0.7322235405505818,1564,27028.0,3459,101741.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,corporate
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,8d1ee8adb3cc7180fb05db1d386ecccfa1433502769b5f487f54b062872ade27,2026-02-17_6d99a84b6e6c_2026-02-17_6d99a84b6e6c_Fwd_Demand_CSV_21726.csv,2026-02-18,2026-03-03,18482,12875,19359,184477.9751914775,172274.0,12203.975191477512,0.0708404935827664,162952.10972132138,0.9458891633172816,167202.0,0.9705585288551958,877,5072.0,0.0294414711448042,6484,20429.77179283589,127,2870.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,9649a8a4064bb8a56e4020845fec1cd03b424dfc72d5c6a0df1dca9edbaad990,2026-02-26_641359bb5864_2026-02-26_641359bb5864_Fwd_Demand_CSV_22626.csv,2026-02-24,2026-03-09,17866,12555,18686,154261.9438790293,187056.0,-32794.056120970694,-0.1753167827868162,157185.42867637274,0.8403121454343766,181969.0,0.9728049354204088,820,5087.0,0.0271950645795911,6131,18329.90448887915,139,3260.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,003697153af9869116d7d485e8e43c72ff37632c0b52257358e67cce5864c2e3,2026-03-03_667539a74a93_2026-03-03_667539a74a93_Fwd_Demand_CSV_3326.csv,2026-03-03,2026-03-16,18787,12531,19548,183693.3599762395,189123.0,-5429.640023760498,-0.0287095700880405,176675.5294036171,0.93418320037022,186658.0,0.986966154301698,761,2465.0,0.0130338456983021,7017,21877.49603670789,43,616.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,f1abfc7f10559a3e11bbd029acead8e56c3540a6a5601c7a7053a6a3ec552940,2026-03-10_53c52fa02abb_2026-03-10_53c52fa02abb_Fwd_Demand_CSV_31026.csv,2026-03-10,2026-03-23,17960,13216,19715,206170.28788958647,205776.0,394.28788958647056,0.0019161024103222,169100.0025076028,0.8217673708673645,196495.0,0.9548975585102248,1755,9281.0,0.0451024414897752,6499,19939.684339680043,205,4800.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05,cec3c3c0807ae09f3ed5c31b42ac64480460b09f9bdd59d06127ff1d6a14e73b,2026-03-16_50b589a0174b_2026-03-16_50b589a0174b_Fwd_Demand_CSV_31626.csv,2026-03-17,2026-03-30,16588,13928,19264,145811.457144939,232843.0,-87031.54285506101,-0.3737777938570668,182997.9470404624,0.7859284884684633,219077.0,0.94087861778108,2676,13766.0,0.05912138221892,5336,19803.076805709443,385,6702.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p05
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,ee12cfdeea2150f7083b71e4a7dfe86d684a4959512813c234aa915da44133fa,2026-03-24_1838b0c73bbf_2026-03-24_1838b0c73bbf_Fwd_Demand_CSV_32426.csv,2026-03-24,2026-04-06,16572,13908,19099,275246.38286738016,187516.0,87730.38286738016,0.4678554516274886,208882.0821714372,1.1139427151359735,174666.0,0.9314725143454424,2527,12850.0,0.0685274856545574,5191,20477.77444984404,332,5571.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,e7d4a10cd8d9d41423db8e6f48a5918aa04893899cafb3d8e6d99b51abfedb35,2026-03-31_b5ef2c871e31_2026-03-31_b5ef2c871e31_Fwd_Demand_CSV_33126.csv,2026-03-31,2026-04-13,16949,14142,19034,164950.85570824036,155240.0,9710.855708240357,0.0625538244540089,168288.77066861984,1.08405546681667,141967.0,0.9145001288327752,2085,13273.0,0.0854998711672249,4892,21598.725027978828,397,7553.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,5f19bd68d68057f7a8d1902d3ff952dc82e8d2db2598fc6a52821ce62227be3a,2026-04-07_9ed22b29c715_2026-04-07_9ed22b29c715_FwdDemandCSV_2026-04-07.csv,2026-04-07,2026-04-20,16354,14029,18092,156222.76709033686,172201.0,-15978.232909663144,-0.0927882701590765,161831.27036700462,0.939781246142616,162418.0,0.9431884832259976,1738,9783.0,0.0568115167740024,4063,20379.94247323399,303,5442.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15,c725904ddd0190c6def0aa8c1aa8a80d6296ec4c8de0ad2259dbd718936d6942,2026-04-13_802b984ccf4c_2026-04-13_802b984ccf4c_FwdDemandCSV_2026-04-13.csv,2026-04-14,2026-04-27,16599,14141,17458,156393.02235441474,248472.0,-92078.97764558526,-0.3705809010495559,194800.5758508737,0.7839940751910627,244842.0,0.9853907080073409,859,3630.0,0.0146092919926591,3317,21331.855636871405,81,1796.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p15
recent_no_ml_no_promo_floor,c595c012c52e6c6f2b711c920337b1197361e2da9467b4042439f0c8688791e3,2026-04-22_1c248967e2ad_2026-04-22_1c248967e2ad_FwdDemandCSV_2026-04-22.csv,2026-04-21,2026-05-04,16044,14504,16898,233928.0,363068.0,-129140.0,-0.3556909449469521,247414.0,0.681453611995549,360615.0,0.9932436898872938,854,2453.0,0.0067563101127061,2394,19028.0,44,716.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,9db3f64ad9a2fc73b33db5462a6378038daa1180e1e4d4fcdfe9301430122efb,2026-04-29_83cf53c6d30b_2026-04-29_83cf53c6d30b_FwdDemandCSV_2026-04-29.csv,2026-04-28,2026-05-11,15896,14187,16613,251486.0,297161.0,-45675.0,-0.1537045574621165,175681.0,0.5911980374275224,295455.0,0.994259004378098,717,1706.0,0.0057409956219019,2426,19233.0,15,286.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,81c13a50f6936f6e259e2d2cfc2c1f2b3d4ed588fc9d30da8d9ed68f11cc96d4,2026-05-04_170e3915b134_2026-05-04_170e3915b134_FwdDemandCSV_2026-05-04.csv,2026-05-05,2026-05-18,15797,13617,16487,285279.0,224193.0,61086.0,0.2724705945323895,147568.0,0.6582185884483458,221965.0,0.990062133964932,690,2228.0,0.0099378660350679,2870,22988.0,45,940.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,e1ddb6093f7bbae06152990991d238b639af982b1aa8cdfac8f73e30d3011c52,2026-05-12_b29f5c51cbfc_2026-05-12_b29f5c51cbfc_Fwd_Demand_CSV_5.12.csv,2026-05-12,2026-05-25,15632,13515,16246,287672.0,337982.0,-50310.0,-0.1488540809865614,199158.0,0.5892562325804332,335906.0,0.993857661058873,614,2076.0,0.006142338941127,2731,22862.0,43,1015.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
recent_no_ml_no_promo_floor,6a8a9d25e555f7e0b7f8cd32be1bf771e3bc81f6db2e7891a7f1ff040c66b460,2026-05-18_35545c9dce78_2026-05-18_35545c9dce78_FwdDemandCSV_2026-05-18.csv,2026-05-19,2026-06-01,15444,13403,16194,288500.0,377181.0,-88681.0,-0.2351152364514649,215447.0,0.5712032154323786,373919.0,0.9913516322402242,750,3262.0,0.0086483677597758,2791,20451.0,90,1760.0,rolling_8_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,recent_no_ml_no_promo_floor
hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,16737,14927,17839,598450.9914050878,862460.0,-264009.00859491224,-0.3061115977493591,528479.6545789657,0.6127584520777378,857910.0,0.9947243930153282,1102,4550.0,0.0052756069846717,2912,23806.32962121882,103,1963.0,rolling_12_prior_wape_default__hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1,hybrid_ml_hgb_absolute_log_raw_min_20p0_units_recent_w0p1
