Candidate,SnapshotId,SourceFile,ForecastStartDate,ForecastEndDate,ForecastedSKUs,SoldSKUs,UnionSKUs,ForecastUnits,SoldUnits,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,AbsErrorUnits,WAPE,SoldUnitsWithForecast,SoldUnitForecastCoveragePct,ZeroForecastSoldSKUs,ZeroForecastSoldUnits,ZeroForecastSoldUnitPct,OvergeneratedZeroDemandSKUs,OvergeneratedZeroDemandUnits,MissedHighVolumeSKUsSoldGE10,MissedHighVolumeUnitsSoldGE10
corporate,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,12565,14927,15616,1024888.0,862460.0,162428.0,0.1883310530343436,427450.0,0.4956171880435034,843963.0,0.9785532082647312,3051,18497.0,0.0214467917352688,689,8826.0,445,11328.0
recent_no_ml,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,16992,14927,18047,1216044.0,862460.0,353584.0,0.4099714769380609,939860.0,1.089743292442548,858046.0,0.9948820814878372,1055,4414.0,0.0051179185121628,3120,125029.0,103,1962.0
seasonal_no_ml,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,25320,14927,26339,1515415.0,862460.0,652955.0,0.7570843865222735,1202959.0,1.394799758829395,858307.0,0.9951847042181666,1019,4153.0,0.0048152957818333,11412,384829.0,94,1752.0
recent_no_ml_no_promo_floor,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,16174,14927,17280,653984.0,862460.0,-208476.0,-0.2417225146673469,564448.0,0.6544628156668135,857895.0,0.9947070009043898,1106,4565.0,0.0052929990956102,2353,26642.0,104,1975.0
seasonal_no_ml_no_promo_floor,82e20aca38e8fe65c56e0816c4b64f9bb531d3a1391d801a11458b0deab25daa,2025-11-30_e170ff57e3e5_2025-11-30_e170ff57e3e5_Fwd_Demand_CSV_113025.csv,2025-11-25,2025-12-08,24741,14927,25810,962626.0,862460.0,100166.0,0.1161398789509078,824060.0,0.9554761959974956,858157.0,0.995010783108782,1069,4303.0,0.0049892168912181,10883,290260.0,95,1765.0
corporate,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,11034,14459,14865,636044.0,662662.0,-26618.0,-0.0401682909235779,282396.0,0.4261539065164443,634489.0,0.9574851130742368,3831,28173.0,0.042514886925763,406,2259.0,651,18619.0
recent_no_ml,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,16830,14459,18105,3484042.0,662662.0,2821380.0,4.257645677585255,2871426.0,4.333168342231787,648273.0,0.9782860643887834,1275,14389.0,0.0217139356112165,3646,320691.0,349,11037.0
seasonal_no_ml,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,25132,14459,26390,3707287.0,662662.0,3044625.0,4.59453688305652,3093817.0,4.6687708062330415,648346.0,0.9783962261303653,1258,14316.0,0.0216037738696349,11931,529041.0,348,10992.0
recent_no_ml_no_promo_floor,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,15871,14459,17187,785088.0,662662.0,122426.0,0.1847487859572451,497316.0,0.750482146252539,648135.0,0.9780778134252456,1316,14527.0,0.0219221865747545,2728,38965.0,352,11087.0
seasonal_no_ml_no_promo_floor,338be0ca7d67a6ea1f6b0acdf88feabbbe26d43e0cf7c4ea524f2b265f56b422,2025-12-02_e1e0a3090271_2025-12-02_e1e0a3090271_Fwd_Demand_CSV_12225.csv,2025-12-02,2025-12-15,24443,14459,25735,1013936.0,662662.0,351274.0,0.5300952823611433,713840.0,1.0772309261735245,648220.0,0.9782060839462652,1292,14442.0,0.0217939160537347,11276,254093.0,351,11042.0
corporate,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,9314,14552,14782,547140.0,428533.0,118607.0,0.2767744841120754,282629.0,0.6595268042367799,369850.0,0.8630607211113264,5468,58683.0,0.1369392788886737,230,2158.0,1083,45786.0
recent_no_ml,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,17997,14552,19172,4145553.0,428533.0,3717020.0,8.673824419589623,3764608.0,8.784873043616244,423263.0,0.9877022306333468,1175,5270.0,0.0122977693666532,4620,403835.0,153,2340.0
seasonal_no_ml,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,25971,14552,27130,4276952.0,428533.0,3848419.0,8.980449580312367,3895929.0,9.091316188018192,423286.0,0.987755902112556,1159,5247.0,0.0122440978874439,12578,540444.0,153,2340.0
recent_no_ml_no_promo_floor,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,16232,14552,17444,787320.0,428533.0,358787.0,0.8372447396116518,496701.0,1.1590729302060752,423127.0,0.9873848688432396,1212,5406.0,0.0126151311567603,2892,37731.0,156,2416.0
seasonal_no_ml_no_promo_floor,10b25b52de95abe5e0a0afcc678d0da302ae019c0c5a2107bc742b53bf28944b,2025-12-09_a5e2936c1b3e_2025-12-09_a5e2936c1b3e_Fwd_Demand_CSV_12925.csv,2025-12-09,2025-12-22,24742,14552,25933,913361.0,428533.0,484828.0,1.1313667792212034,624454.0,1.4571899947028584,423163.0,0.9874688763759152,1191,5370.0,0.0125311236240849,11381,181710.0,156,2416.0
corporate,37d469319ef18eceb629f8c9244f813f916688552877df8a11dd802a13b99349,2025-12-17_a9c57e0f397a_2025-12-17_a9c57e0f397a_Fwd_Demand_CSV_121725.csv,2025-12-16,2025-12-29,9144,15087,15405,396992.0,306203.0,90789.0,0.2964993811295121,240171.0,0.7843522107882679,254630.0,0.8315725188845309,6261,51573.0,0.1684274811154691,318,1644.0,1123,36486.0
recent_no_ml,37d469319ef18eceb629f8c9244f813f916688552877df8a11dd802a13b99349,2025-12-17_a9c57e0f397a_2025-12-17_a9c57e0f397a_Fwd_Demand_CSV_121725.csv,2025-12-16,2025-12-29,18785,15087,19895,1800802.0,306203.0,1494599.0,4.881072360492876,1513515.0,4.942848371831759,303489.0,0.9911365989229368,1110,2714.0,0.0088634010770632,4808,164658.0,24,339.0
seasonal_no_ml,37d469319ef18eceb629f8c9244f813f916688552877df8a11dd802a13b99349,2025-12-17_a9c57e0f397a_2025-12-17_a9c57e0f397a_Fwd_Demand_CSV_121725.csv,2025-12-16,2025-12-29,26901,15087,27994,1879803.0,306203.0,1573600.0,5.139074404888261,1592796.0,5.201764842277835,303512.0,0.9912117124913864,1093,2691.0,0.0087882875086135,12907,267600.0,24,339.0
