Candidate,Windows,SoldUnits,ForecastUnits,AbsErrorUnits,OverUnits,CoveredUnderUnits,ZeroForecastSoldUnits,AvgCoverage,WAPE,BiasPct,ExpectedCost,CostPerSoldUnit
hybrid_ml_cold_start_raw_min_5p0_units_recent_w0p05_cap_recent_x1p1,26,97258.0,45234.06768041605,135925.552449584,41950.81006500003,1521.7423845839803,92453.0,0.0594221904752579,1.3975770882558145,-0.5349064582819301,601234.037218752,6.181846606127537
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p0,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x0p85,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p1,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1_cap_recent_x1p25,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p1,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p0,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x1p25,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p1,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
ml_cold_start_raw_future_guardrail_all_positive,26,97258.0,45242.31555759027,135933.8003267582,41959.05794217425,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817612,601242.2850959261,6.181931410227705
ml_cold_start_raw_future_guardrail_min_1p0_units,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05_cap_recent_x0p85,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_raw_min_1p0_units_recent_w0p05,26,97258.0,45242.31555759025,135933.8003267582,41959.05794217423,1521.7423845839803,92453.0,0.0594221904752579,1.3976618923559831,-0.5348216541817614,601242.2850959261,6.181931410227705
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p25,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
ml_cold_start_calibrated_future_guardrail_min_20p0_units,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p1,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x1p0,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p0,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x0p85,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p05_cap_recent_x0p85,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p25,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p1,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1,26,97258.0,177667.06903924677,265669.80419642106,173039.4366178339,177.367578587131,92453.0,0.0594221904752579,2.731598472068324,0.8267604622678522,728289.5393535953,7.4882224532027735
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p25,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p25,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x0p85,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p0,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p1,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p0,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
ml_cold_start_calibrated_future_guardrail_min_10p0_units,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p1,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x0p85,26,97258.0,177740.62594482457,265743.36110199883,173112.9935234117,177.367578587131,92453.0,0.0594221904752579,2.7323547790618647,0.8275167692613931,728363.096259173,7.488978760196313
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x0p85,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p1,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
ml_cold_start_calibrated_future_guardrail_min_5p0_units,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x0p85,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p0,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p25,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p1,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p25,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p0,26,97258.0,177773.61745352138,265776.35261069564,173145.9850321085,177.367578587131,92453.0,0.0594221904752579,2.7326939954625393,0.8278559856620676,728396.0877678699,7.489317976596989
ml_cold_start_calibrated_future_guardrail_all_positive,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p1,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p25,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p0,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p1,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
ml_cold_start_calibrated_future_guardrail_min_1p0_units,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p0,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x0p85,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x0p85,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p25,26,97258.0,177781.86533069558,265784.6004878698,173154.23290928273,177.367578587131,92453.0,0.0594221904752579,2.7327787995627077,0.8279407897622364,728404.3356450441,7.489402780697157
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x0p85_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p25_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p0_blended,26,97258.0,548740.0,636388.0,543935.0,0.0,92453.0,0.0594221904752579,6.543297209484053,4.642106561928068,1098653.0,11.296273828374016
