CandidateID,SourceWorkbook,ForecastStartDate,SKU,ForecastDay,ForecastDate,ForecastUnits
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-145-90,10,2026-06-11,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-145-90,11,2026-06-12,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-145-90,12,2026-06-13,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-145-90,13,2026-06-14,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-145-90,14,2026-06-15,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,1,2026-06-02,2
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,2,2026-06-03,2
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,3,2026-06-04,2
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,4,2026-06-05,2
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,5,2026-06-06,3
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,6,2026-06-07,3
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,7,2026-06-08,2
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,8,2026-06-09,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,9,2026-06-10,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,10,2026-06-11,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,11,2026-06-12,1
corporate_clone_2026-06-15_v2,Product Info for BRG_2026-06-01__corporate_clone_2026-06-15_v2.xlsx,2026-06-02,33175-SR4-100,12,2026-06-13,3
