WindowLabel,FDDay,ForecastName,Rows,ActualUnits,ForecastUnits,BiasUnits,BiasPct,WAPE
y2026_fd_b,3,HybridBaselineQty,11777,34297.0,28408.557788446793,-5888.442211553207,-0.17168971663857502,0.5146593737761219
y2026_fd_b,4,HorizonConsistentMLForecastQty,10260,20912.0,26843.99996336165,5931.99996336165,0.28366487965577897,0.6985524941157336
y2026_fd_b,4,FrozenChampionMLForecastQty,10260,20912.0,33644.24230505656,12732.242305056563,0.6088486182601647,0.965642301615172
y2026_fd_b,4,CorporateBaselineQty,10260,20912.0,13068.0,-7844.0,-0.3750956388676358,1.0854055087987757
y2026_fd_b,4,Recent28BaselineQty,10260,20912.0,22358.006471909393,1446.0064719093934,0.06914721078373151,0.6255139166605183
y2026_fd_b,4,Recent7BaselineQty,10260,20912.0,31742.790476190476,10830.790476190476,0.517922268371771,0.850009336175174
y2026_fd_b,4,HybridBaselineQty,10260,20912.0,27896.149821887564,6984.149821887564,0.3339780901820756,0.7564739964915121
y2026_fd_b,5,HorizonConsistentMLForecastQty,9488,10449.0,25374.16754412606,14925.16754412606,1.428382385312093,1.6180561279912835
y2026_fd_b,5,FrozenChampionMLForecastQty,9488,10449.0,31102.016352442537,20653.016352442537,1.9765543451471468,2.223824060456417
y2026_fd_b,5,CorporateBaselineQty,9488,10449.0,13068.0,2619.0,0.25064599483204136,1.5661785816824576
y2026_fd_b,5,Recent28BaselineQty,9488,10449.0,21375.04238379675,10926.04238379675,1.045654357718131,1.28804004063334
y2026_fd_b,5,Recent7BaselineQty,9488,10449.0,28403.32380952381,17954.32380952381,1.7182815398147009,1.890322154318709
y2026_fd_b,5,HybridBaselineQty,9488,10449.0,25447.93463519925,14998.93463519925,1.435442112661427,1.6418272771040099
y2026_fd_b,6,HorizonConsistentMLForecastQty,9769,15372.0,26590.206405654135,11218.206405654135,0.7297818374742476,1.0358857982300538
y2026_fd_b,6,FrozenChampionMLForecastQty,9769,15372.0,34465.69111361932,19093.691113619323,1.2421084513153346,1.516080944723732
y2026_fd_b,6,CorporateBaselineQty,9769,15372.0,13068.0,-2304.0,-0.14988290398126464,1.2486338797814207
y2026_fd_b,6,Recent28BaselineQty,9769,15372.0,21443.292225892594,6071.292225892594,0.3949578601283238,0.8013537694237985
y2026_fd_b,6,Recent7BaselineQty,9769,15372.0,27238.18333333333,11866.18333333333,0.7719349032873621,1.0496414321648515
y2026_fd_b,6,HybridBaselineQty,9769,15372.0,24666.319381527843,9294.319381527843,0.6046265535732398,0.9512844657331782
y2026_fd_b,7,HorizonConsistentMLForecastQty,9412,17071.0,29010.686671026615,11939.686671026615,0.6994134304391433,0.988105557654472
y2026_fd_b,7,FrozenChampionMLForecastQty,9412,17071.0,38755.962654167,21684.962654167,1.2702807482963505,1.524899321992757
y2026_fd_b,7,CorporateBaselineQty,9412,17071.0,13068.0,-4003.0,-0.23449124245796965,1.1855778806162498
y2026_fd_b,7,Recent28BaselineQty,9412,17071.0,20765.814199537097,3694.814199537097,0.21643806452680553,0.685777671029316
y2026_fd_b,7,Recent7BaselineQty,9412,17071.0,25137.66190476191,8066.66190476191,0.4725359911406426,0.795951083848688
y2026_fd_b,7,HybridBaselineQty,9412,17071.0,23127.138419530347,6056.138419530347,0.35476178428506516,0.763182919013093
y2026_fd_b,8,HorizonConsistentMLForecastQty,7775,9633.0,20877.945942940554,11244.945942940554,1.1673358188456924,1.3663525124276201
y2026_fd_b,8,FrozenChampionMLForecastQty,7775,9633.0,30835.193664674884,21202.193664674884,2.200995916606964,2.4236131507361143
y2026_fd_b,8,CorporateBaselineQty,7775,9633.0,11428.0,1795.0,0.1863386276341742,1.5094985985674245
y2026_fd_b,8,Recent28BaselineQty,7775,9633.0,18689.615336577954,9056.615336577954,0.9401656116036493,1.1850811224867142
y2026_fd_b,8,Recent7BaselineQty,7775,9633.0,21088.545238095237,11455.545238095237,1.1891980938539641,1.394431591800013
y2026_fd_b,8,HybridBaselineQty,7775,9633.0,19641.255510898864,10008.255510898864,1.0389552071939026,1.2830866268846801
y2026_fd_b,9,HorizonConsistentMLForecastQty,7826,7956.0,18857.908575683694,10901.908575683694,1.3702750849275633,1.6141407431251262
y2026_fd_b,9,FrozenChampionMLForecastQty,7826,7956.0,30515.720790056796,22559.720790056796,2.8355606825109096,3.070656004495223
y2026_fd_b,9,CorporateBaselineQty,7826,7956.0,11606.0,3650.0,0.45877325289089993,1.7194570135746607
y2026_fd_b,9,Recent28BaselineQty,7826,7956.0,18362.20000524842,10406.200005248422,1.3079688292167448,1.5882877912624525
