roundtrip_status,command,ingestion_output_dir,forward_demand_csv,required_slots_csv,forward_demand_rows,forward_demand_columns,missing_forward_demand_columns,extra_forward_demand_columns,duplicate_item_color_size_keys,fd1_to_fd14_units,required_slot_tiers,required_slots_total,logs
pass,"['C:\\Users\\labreu\\Documents\\Projects\\ha-zoning-slotting\\.venv\\Scripts\\python.exe', 'C:\\Users\\labreu\\Documents\\Projects\\ha-zoning-slotting\\scripts\\python\\ingestion_pipeline.py', '--source-file', 'C:\\Users\\labreu\\Documents\\Projects\\ha-zoning-slotting\\Output\\ForecastAccuracy\\replacement_contract\\parallel_shadow_forecast\\input\\Product Info for BRG_2026-06-15__parallel_shadow_forecast.xlsx', '--output-dir', 'C:\\Users\\labreu\\Documents\\Projects\\ha-zoning-slotting\\Output\\ForecastAccuracy\\replacement_contract\\parallel_shadow_forecast\\ingestion_output']",C:\Users\labreu\Documents\Projects\ha-zoning-slotting\Output\ForecastAccuracy\replacement_contract\parallel_shadow_forecast\ingestion_output,C:\Users\labreu\Documents\Projects\ha-zoning-slotting\Output\ForecastAccuracy\replacement_contract\parallel_shadow_forecast\ingestion_output\FwdDemandCSV_2026-06-17.csv,C:\Users\labreu\Documents\Projects\ha-zoning-slotting\Output\ForecastAccuracy\replacement_contract\parallel_shadow_forecast\ingestion_output\RequiredSlots_2026-06-17.csv,17794,36,[],[],0,431708.0,191,10819.0,"{'stdout': 'C:\\Users\\labreu\\Documents\\Projects\\ha-zoning-slotting\\Output\\ForecastAccuracy\\replacement_contract\\parallel_shadow_forecast\\logs\\ingestion_stdout.log', 'stderr': 'C:\\Users\\labreu\\Documents\\Projects\\ha-zoning-slotting\\Output\\ForecastAccuracy\\replacement_contract\\parallel_shadow_forecast\\logs\\ingestion_stderr.log'}"
