Date,remaining_volume_units,units_shipped_goal,shipped_units_powerbi,forecasted_demand_units,ops_imf_plan_forecasted_units,actual_demand_units,percentage_demand_vs_forecast,plan_vs_actual_demand_pct,powerbi_vs_actual_demand_pct,kpi_forecasted_demand_units,kpi_minus_actual_demand_units
2024-03-01,11082.0,10000.0,8403.0,8418.01047380559,11004.0,8418.0,0.7649945474372956,1.3071988595866002,0.9982181040627227,8418.01047380559,0.010473805590663687
2024-03-02,11097.0,10000.0,6558.0,10193.990655306578,11392.0,10194.0,0.8948384831460674,1.11752010986855,0.6433195997645674,10193.990655306578,-0.009344693422463024
2024-03-03,14733.0,12000.0,15333.0,11534.995612374585,11286.0,11535.0,1.0220627325890483,0.9784135240572172,1.32925877763329,11534.995612374585,-0.004387625414892682
2024-03-04,10935.0,10000.0,11306.0,11525.996069814997,11178.0,11526.0,1.0311325818572195,0.969807391983342,0.9809127190699288,11525.996069814997,-0.003930185002900544
2024-03-05,11155.0,12000.0,13076.0,10939.012914115443,12738.0,10939.0,0.8587690375255143,1.1644574458359995,1.1953560654538806,10939.012914115443,0.01291411544298171
2024-03-06,9018.0,10000.0,10315.0,10055.001484819668,16124.0,10055.0,0.6236045646241627,1.6035803083043263,1.0258577821979116,10055.001484819668,0.001484819667894044
2024-03-07,8758.0,10000.0,10452.0,9848.987154543263,15074.0,9849.0,0.6533766750696564,1.5305107117473855,1.0612244897959184,9848.987154543263,-0.012845456736613414
2024-03-08,8155.0,8000.0,5085.0,9328.003725343217,13937.0,9328.0,0.6692975532754538,1.4941037735849056,0.5451329331046312,9328.003725343217,0.003725343216501642
2024-03-09,12398.0,12000.0,11236.0,13616.984699740373,14233.0,13617.0,0.9567202978992482,1.0452375706837043,0.8251450392891239,13616.984699740373,-0.01530025962711079
2024-03-10,14779.0,14000.0,17689.0,13459.014450273653,15010.0,13459.0,0.8966688874083945,1.1152388736161676,1.3142878371350026,13459.014450273653,0.014450273652983014
2024-03-11,10549.0,12000.0,11291.0,10979.007277460554,14650.0,10979.0,0.749419795221843,1.334365607068039,1.0284178886966027,10979.007277460554,0.007277460554178106
2024-03-12,10237.0,12000.0,12483.0,12475.014007216967,14502.0,12475.0,0.8602261756999035,1.1624849699398798,1.0006412825651303,12475.014007216967,0.014007216967002023
2024-03-13,10229.0,12000.0,12935.0,11940.99457753964,14120.0,11941.0,0.8456798866855524,1.1824805292689053,1.083242609496692,11940.99457753964,-0.005422460359113757
2024-03-14,9235.0,10000.0,12623.0,12808.991630131111,14571.0,12809.0,0.8790748747512181,1.137559528456554,0.9854789601061753,12808.991630131111,-0.008369868888621568
2024-03-15,9421.0,11000.0,6157.0,12067.006848628622,14561.0,12067.0,0.8287205549069432,1.2066793734979697,0.5102345239081794,12067.006848628622,0.006848628621810349
2024-03-16,15331.0,12000.0,13536.0,13420.008747809085,14836.0,13420.0,0.9045564842275546,1.1055141579731744,1.0086438152011923,13420.008747809085,0.008747809084525215
2024-03-17,15215.0,14000.0,20112.0,18190.99251977473,15726.0,18191.0,1.1567467887574716,0.8644934308174372,1.1056016711560661,18190.99251977473,-0.007480225271137897
2024-03-18,13294.0,14000.0,16489.0,12609.999638341671,14903.0,12610.0,0.8461383614037442,1.1818398096748612,1.30761300555115,12609.999638341671,-0.00036165832898404915
2024-03-19,9415.0,12000.0,12764.0,10979.987189029276,15448.0,10980.0,0.7107716209218021,1.4069216757741347,1.1624772313296903,10979.987189029276,-0.01281097072387638
2024-03-20,7631.0,9000.0,9864.0,10605.00699814453,15444.0,10607.0,0.6868039368039368,1.456019609691713,0.9299519185443575,10605.00699814453,-1.993001855469629
2024-03-21,8374.0,10000.0,10346.0,12364.997366253368,15322.0,12365.0,0.8070095287821433,1.2391427416093814,0.8367165386170643,12364.997366253368,-0.002633746631545364
2024-03-22,10393.0,13000.0,8165.0,21680.973505155434,20622.0,21681.0,1.0513529240616817,0.9511553895115539,0.3765970204326369,21680.973505155434,-0.02649484456560458
2024-03-23,23909.0,14000.0,10566.0,20751.979111502365,20440.0,20752.0,1.0152641878669275,0.9849653045489591,0.5091557440246723,20751.979111502365,-0.02088849763458711
2024-03-24,34095.0,25000.0,23002.0,26051.00816397684,19027.0,26051.0,1.3691596152835444,0.7303750335879621,0.8829603470116311,26051.00816397684,0.008163976839568932
2024-03-25,37144.0,30000.0,32841.0,25633.986654830667,29952.0,25634.0,0.8558360042735043,1.1684481547944137,1.2811500351096201,25633.986654830667,-0.013345169332751539
2024-03-26,29937.0,25000.0,22053.0,7866.996466917837,14672.0,7867.0,0.5361913849509269,1.8650057200966061,2.8032286767509853,7866.996466917837,-0.003533082162903156
2024-03-27,15751.0,14000.0,18085.0,8857.994221149913,13622.0,8859.0,0.6503450300983703,1.5376453324302968,2.0414267976069533,8857.994221149913,-1.0057788500871538
2024-03-28,6525.0,9000.0,7627.0,7745.990623262869,13329.0,7746.0,0.5811388701327932,1.7207591014717274,0.9846372321198038,7745.990623262869,-0.00937673713087861
2024-03-29,6644.0,7000.0,4856.0,7642.005893437298,13790.0,7642.0,0.5541696881798405,1.804501439413766,0.6354357498037163,7642.005893437298,0.005893437298254867
2024-03-30,9430.0,11000.0,9019.0,12791.001090620854,13595.0,12792.0,0.9409341669731519,1.0627736085053159,0.7050500312695435,12791.001090620854,-0.9989093791464256
2024-03-31,13203.0,0.0,0.0,15315.001697240235,14129.0,15315.0,1.083940830915139,0.9225595821090434,0.0,15315.001697240235,0.001697240235444042
2024-04-01,28518.0,30000.0,24586.0,10671.99679272197,13595.0,10672.0,0.7849944832659066,1.2738943028485756,2.303785607196402,10671.99679272197,-0.0032072780304588377
2024-04-02,14604.0,13000.0,12921.0,11331.9906433613,14362.0,11332.0,0.789026597966857,1.26738439816449,1.1402223791034238,11331.9906433613,-0.009356638700410258
2024-04-03,13015.0,14000.0,17255.0,13348.992070261505,12888.0,13349.0,1.0357697082557418,0.9654655779459136,1.292606187729418,13348.992070261505,-0.007929738494567573
2024-04-04,9109.0,13000.0,14174.0,21127.010249328636,12244.0,21127.0,1.7254982032015682,0.5795427651819947,0.6708950631892838,21127.010249328636,0.010249328635836719
2024-04-05,16062.0,11000.0,11336.0,18585.68167415974,11811.0,18976.0,1.6066378799424266,0.6224177908937606,0.5973861720067454,18585.68167415974,-390.3183258402605
2024-04-06,23702.0,14000.0,12058.0,21109.986135427403,13582.0,21110.0,1.5542629951406273,0.643391757460919,0.5711984841307437,21109.986135427403,-0.013864572596503422
2024-04-07,32754.0,20000.0,18952.0,20640.997266461905,12338.0,20641.0,1.6729615821040686,0.5977423574439223,0.918172569158471,20640.997266461905,-0.0027335380946169607
2024-04-08,34443.0,21000.0,24838.0,12062.987099388503,12373.0,12063.0,0.9749454457286026,1.0256984166459422,2.059023460167454,12062.987099388503,-0.01290061149666144
2024-04-09,21668.0,16000.0,19092.0,7841.003773293851,16297.0,7841.0,0.48113149659446525,2.0784338732304555,2.434893508481061,7841.003773293851,0.003773293850827031
2024-04-10,10417.0,6000.0,9269.0,10030.989187642528,14442.0,10031.0,0.694571389004293,1.4397368158708006,0.9240354899810587,10030.989187642528,-0.010812357471877476
2024-04-11,11179.0,11000.0,14181.0,8633.004630968628,13338.0,8633.0,0.6472484630379367,1.5450017375188232,1.6426502953781998,8633.004630968628,0.004630968627679977
2024-04-12,5631.0,7000.0,5411.0,7587.995315580774,12921.0,7588.0,0.5872610479065088,1.7028202424881391,0.7130996309963099,7587.995315580774,-0.004684419225668535
2024-04-13,7808.0,11000.0,6780.0,8798.005987583947,13129.0,8798.0,0.6701195826033971,1.4922709706751534,0.7706296885655831,8798.005987583947,0.005987583946989616
2024-04-14,9826.0,13000.0,13908.0,12123.000813939636,13210.0,12123.0,0.9177138531415594,1.0896642745195084,1.1472407819846573,12123.000813939636,0.0008139396359183593
2024-04-15,8041.0,10000.0,10961.0,10741.996588952263,12948.0,10742.0,0.8296261970960767,1.2053621299571775,1.0203872649413517,10741.996588952263,-0.0034110477372450987
2024-04-16,7822.0,11000.0,11394.0,10675.00573583659,15218.0,10675.0,0.7014719411223551,1.4255737704918032,1.067353629976581,10675.00573583659,0.005735836590247345
2024-04-17,7103.0,10000.0,12254.0,12193.995367172132,13151.0,12194.0,0.9272298684510684,1.0784812202722651,1.0049204526816466,12193.995367172132,-0.004632827867681044
2024-04-18,7043.0,11000.0,9859.0,9195.99409654654,13527.0,9196.0,0.6798255341169512,1.4709656372335798,1.072096563723358,9195.99409654654,-0.005903453460632591
2024-04-19,6380.0,8000.0,5519.0,8941.995736884033,12776.0,8942.0,0.699906073888541,1.4287631402370835,0.617199731603668,8941.995736884033,-0.0042631159667507745
2024-04-20,9803.0,7000.0,8556.0,9361.006450818277,13055.0,9361.0,0.7170432784373804,1.3946159598333512,0.914004914004914,9361.006450818277,0.006450818276789505
2024-04-21,10608.0,16000.0,19542.0,19269.97763857898,12637.0,19270.0,1.5248872358945953,0.6557861961598339,1.0141152049818372,19269.97763857898,-0.022361421019013505
2024-04-22,10336.0,12000.0,16314.0,14772.00045994822,12389.0,14772.0,1.1923480506901283,0.8386812889249933,1.1043866774979691,14772.00045994822,0.00045994821994099766
2024-04-23,8794.0,12000.0,12676.0,8401.000084350993,13056.0,8401.0,0.6434589460784313,1.5541007022973456,1.5088679919057255,8401.000084350993,8.435099334747065e-05
2024-04-24,4519.0,8000.0,7957.0,8949.008716750026,13315.0,8949.0,0.6720991363124296,1.4878757403061795,0.8891496256564979,8949.008716750026,0.008716750025996589
2024-04-25,5511.0,25000.0,19580.0,31397.982668365978,43882.0,31398.0,0.7155097762180392,1.3976049429899993,0.6236065991464425,31397.982668365978,-0.01733163402241189
2024-04-26,17329.0,34000.0,33404.0,28198.994712018404,31278.0,28199.0,0.9015602020589552,1.1091882690875563,1.1845810135111174,28198.994712018404,-0.005287981595756719
2024-04-27,12124.0,24000.0,19630.0,29678.016297487953,33001.0,29678.0,0.8993060816338899,1.111968461486623,0.6614327110991307,29678.016297487953,0.0162974879531248
2024-04-28,22172.0,32000.0,32010.0,40786.9918179624,31895.0,40787.0,1.2787897789622198,0.7819893593546964,0.7848088851840047,40786.9918179624,-0.008182037599908654
2024-04-29,30949.0,40000.0,39427.0,25665.007075726997,22596.0,25665.0,1.135820499203399,0.8804208065458796,1.5362166374439898,25665.007075726997,0.007075726996845333
2024-04-30,18054.0,38000.0,30972.0,46807.9939582337,28987.0,46808.0,1.6147928381688343,0.6192744829943599,0.6616817638010597,46807.9939582337,-0.00604176629713038
2024-05-01,33890.0,28000.0,28828.0,37141.988382511554,28149.0,37142.0,1.3194784894667662,0.7578751817349632,0.7761563728393732,37141.988382511554,-0.011617488446063362
2024-05-02,42204.0,38000.0,43159.0,33029.99476521741,23673.0,33030.0,1.3952604232670132,0.7167120799273388,1.3066606115652437,33029.99476521741,-0.005234782591287512
2024-05-03,32075.0,40000.0,39396.0,42956.982663667906,22392.0,42957.0,1.9184083601286173,0.5212654514980096,0.9171031496612891,42956.982663667906,-0.017336332093691453
2024-05-04,35636.0,24500.0,31727.0,22055.99229547483,23474.0,22056.0,0.9395927409048309,1.064290895901342,1.438474791439971,22055.99229547483,-0.007704525170993293
2024-05-05,25965.0,25000.0,24422.0,34734.016449661736,30179.0,34734.0,1.1509327678186818,0.8688604825243278,0.7031151033569413,34734.016449661736,0.016449661736260168
2024-05-06,36277.0,30000.0,30693.0,28033.029427524216,23766.0,28033.0,1.1795422031473533,0.8477865372953305,1.0948881675168551,28033.029427524216,0.029427524215861922
2024-05-07,33617.0,20000.0,21439.0,12387.985595764047,11886.0,12388.0,1.0422345616691906,0.9594769131417501,1.7306264126574105,12387.985595764047,-0.014404235953406896
2024-05-08,24566.0,20000.0,16601.0,11099.987598061345,11937.0,11102.0,0.930049426153975,1.0752116735723294,1.4953161592505855,11099.987598061345,-2.0124019386548753
2024-05-09,19067.0,15000.0,15830.0,12077.00518816751,11191.0,12077.0,1.0791707622196407,0.9266374099528029,1.3107559824459716,12077.00518816751,0.00518816750991391
2024-05-10,15314.0,13000.0,8666.0,9760.998132534167,10742.0,9761.0,0.9086762241668218,1.1005019977461326,0.8878188710173138,9760.998132534167,-0.0018674658331292449
2024-05-11,16409.0,13000.0,16817.0,12762.987126816855,10520.0,12763.0,1.213212927756654,0.8242576196818929,1.3176369192196191,12762.987126816855,-0.01287318314462027
2024-05-12,12355.0,0.0,0.0,15308.99628227593,10840.0,15309.0,1.412269372693727,0.7080802142530538,0.0,15308.99628227593,-0.0037177240701566916
2024-05-13,27664.0,23000.0,27162.0,17309.008453532057,10840.0,17309.0,1.5967712177121771,0.6262637934022762,1.5692414350915709,17309.008453532057,0.00845353205659194
2024-05-14,17811.0,14000.0,18896.0,10363.997822964633,12599.0,10364.0,0.8226049686483055,1.2156503280586646,1.8232342724816673,10363.997822964633,-0.0021770353669126052
2024-05-15,9279.0,12000.0,14896.0,11323.002011855275,12018.0,11323.0,0.9421700782160093,1.0613794930672082,1.3155524154376048,11323.002011855275,0.002011855274759
2024-05-16,5706.0,10000.0,11224.0,9707.004242207466,12019.0,9707.0,0.8076379066478077,1.2381786339754817,1.1562789739363346,9707.004242207466,0.0042422074657224584
2024-05-17,4189.0,9000.0,5745.0,9169.005139464603,11465.0,9169.0,0.7997383340601831,1.2504089868033592,0.6265677827462101,9169.005139464603,0.0051394646034168545
2024-05-18,7613.0,9000.0,9894.0,12028.999135969429,11465.0,12029.0,1.0491931966855648,0.9531133095020368,0.8225122620334192,12028.999135969429,-0.0008640305713925045
2024-05-19,9748.0,23000.0,25657.0,34162.99790019337,41999.0,34163.0,0.8134241291459321,1.2293709568831777,0.7510171823317624,34162.99790019337,-0.0020998066320316866
2024-05-20,18254.0,37000.0,32179.0,28736.020044977566,32156.0,28736.0,0.8936434879960194,1.1190144766146994,1.1198148663697105,28736.020044977566,0.020044977565703448
2024-05-21,18965.0,24000.0,27715.0,36978.972958386024,31200.0,36979.0,1.185224358974359,0.8437221125503664,0.7494794342735066,36978.972958386024,-0.02704161397559801
2024-05-22,28229.0,24000.0,25482.0,34237.997565762475,26197.0,34238.0,1.3069435431537961,0.7651439920556107,0.744260762895029,34237.997565762475,-0.0024342375254491344
2024-05-23,36985.0,24000.0,25048.0,33686.999629050355,26250.0,33687.0,1.2833142857142856,0.7792323448214444,0.7435509246890492,33686.999629050355,-0.0003709496450028382
2024-05-24,45624.0,14000.0,16334.0,26202.010301573435,38007.0,26203.0,0.6894256321203989,1.4504827691485709,0.623363736976682,26202.010301573435,-0.9896984265651554
2024-05-25,55493.0,16000.0,21985.0,28727.01254827785,36946.0,28727.0,0.7775401937963514,1.2861071465868348,0.7653078984927072,28727.01254827785,0.01254827784941881
2024-05-26,62235.0,30000.0,34778.0,42763.04098520969,43498.0,42763.0,0.9831026713871902,1.0171877557701752,0.8132731567008863,42763.04098520969,0.040985209692735225
2024-05-27,70220.0,41000.0,41805.0,79862.0070954895,62281.0,79862.0,1.2822851270853068,0.7798577546267311,0.5234654779494629,79862.0070954895,0.007095489505445585
2024-05-28,108277.0,38000.0,50920.0,12604.990697766807,14117.0,12605.0,0.8928950910250053,1.1199523998413328,4.039666798889329,12604.990697766807,-0.009302233193011489
2024-05-29,69962.0,34000.0,40342.0,10847.002202272568,14843.0,10847.0,0.7307821868894429,1.3683967917396516,3.719185028118374,10847.002202272568,0.0022022725679562427
2024-05-30,40467.0,24000.0,20073.0,9602.0002689341,14790.0,9602.0,0.6492224475997296,1.5403041033118101,2.090501978754426,9602.0002689341,0.0002689340999495471
2024-05-31,29996.0,20000.0,15649.0,8952.998947537197,13149.0,8953.0,0.6808882804776029,1.4686697196470457,1.7479057299229308,8952.998947537197,-0.0010524628032726469
2024-06-01,23300.0,14000.0,15770.0,10387.996815537235,14326.0,10388.0,0.7251151752059193,1.3790912591451674,1.5180978051597998,10387.996815537235,-0.0031844627646933077
2024-06-02,17918.0,20000.0,20523.0,13237.00451506319,14326.0,13237.0,0.923984364093257,1.0822693963889098,1.5504268338747451,13237.00451506319,0.004515063190410729
2024-06-03,10632.0,15000.0,13722.0,15207.007580335443,12594.0,15207.0,1.2074797522629823,0.828171236930361,0.90234760307753,15207.007580335443,0.007580335442980868
2024-06-04,12117.0,11000.0,13642.0,12690.000748095807,12938.0,12690.0,0.9808316586798578,1.0195429472025217,1.0750197005516156,12690.000748095807,0.0007480958065571031
2024-06-05,11165.0,11000.0,13141.0,11286.006616533237,13225.0,11286.0,0.8533837429111532,1.171805777068935,1.1643629275208223,11286.006616533237,0.0066165332373202546
2024-06-06,9310.0,10000.0,14180.0,12782.006263779247,13132.0,12782.0,0.9733475479744137,1.027382256297919,1.1093725551556877,12782.006263779247,0.006263779247092316
2024-06-07,7912.0,8000.0,5934.0,10157.99345278948,11269.0,10158.0,0.9014109503948886,1.1093719236070092,0.5841701122268163,10157.99345278948,-0.00654721051978413
2024-06-08,12136.0,10000.0,9112.0,14159.990864503488,11394.0,14160.0,1.2427593470247498,0.8046610169491526,0.6435028248587571,14159.990864503488,-0.009135496511589736
2024-06-09,17184.0,14000.0,18096.0,19064.004581666297,9947.0,19064.0,1.916557756107369,0.5217687788501888,0.9492236676458246,19064.004581666297,0.004581666296871845
2024-06-10,18152.0,20000.0,21317.0,11258.005141997526,9766.0,11258.0,1.1527749334425559,0.8674720198969622,1.8934979570083497,11258.005141997526,0.005141997526152409
2024-06-11,8093.0,10000.0,11681.0,10990.993212917036,13494.0,10992.0,0.8145842596709649,1.2276200873362446,1.0626819505094613,10990.993212917036,-1.0067870829643653
2024-06-12,5768.0,8000.0,11679.0,10753.990786785871,12712.0,10754.0,0.8459723096286973,1.1820717872419564,1.08601450623024,10753.990786785871,-0.009213214128976688
2024-06-13,4843.0,8000.0,10402.0,10120.992799547155,11930.0,10121.0,0.8483654652137469,1.1787372789250075,1.0277640549352831,10120.992799547155,-0.007200452844699612
2024-06-14,4562.0,7000.0,5362.0,9900.994309341793,11784.0,9901.0,0.8402070604209098,1.1901828098171903,0.5415614584385415,9900.994309341793,-0.005690658206731314
2024-06-15,9101.0,8000.0,10310.0,12371.99067325797,11930.0,12372.0,1.0370494551550713,0.9642741674749434,0.8333333333333334,12371.99067325797,-0.00932674203068018
2024-06-16,11163.0,0.0,0.0,15214.979811762514,12094.0,15215.0,1.2580618488506699,0.7948734801183043,0.0,15214.979811762514,-0.020188237485854188
2024-06-17,26378.0,26000.0,26734.0,13480.01762638746,12088.0,13480.0,1.1151555261416282,0.8967359050445104,1.983234421364985,13480.01762638746,0.01762638746004086
2024-06-18,13124.0,11000.0,14944.0,13360.99328055606,13506.0,13361.0,0.9892640308011255,1.0108524811017139,1.118479155751815,13360.99328055606,-0.00671944393980084
2024-06-19,11541.0,11000.0,14550.0,14180.982673266662,12735.0,14181.0,1.113545347467609,0.8980325788026232,1.0260207319653056,14180.982673266662,-0.017326733337540645
2024-06-20,11172.0,13000.0,14206.0,12457.994564746088,12735.0,12458.0,0.9782489202983903,1.0222347086209664,1.1403114464601058,12457.994564746088,-0.005435253911855398
2024-06-21,9424.0,10000.0,8144.0,11174.007461052634,12735.0,11174.0,0.8774244208873184,1.1396993019509576,0.7288347950599606,11174.007461052634,0.007461052633516374
2024-06-22,12454.0,10000.0,11953.0,12484.002818333449,12940.0,12484.0,0.9647604327666152,1.0365267542454342,0.9574655559115668,12484.002818333449,0.0028183334488858236
2024-06-23,12985.0,11000.0,14900.0,13849.9974521591,13466.0,13850.0,1.0285162631813456,0.972274368231047,1.075812274368231,13849.9974521591,-0.002547840900660958
2024-06-24,11935.0,13000.0,18549.0,13169.001538745793,13466.0,13169.0,0.977944452695678,1.0225529652972891,1.4085351962943276,13169.001538745793,0.0015387457933684345
2024-06-25,6555.0,10000.0,12945.0,12370.00239771279,13466.0,12370.0,0.9186098321699094,1.0886014551333871,1.0464834276475343,12370.00239771279,0.0023977127893886063
2024-06-26,5980.0,26000.0,25171.0,41827.94164320785,47166.0,41828.0,0.8868252554806428,1.1276178636320169,0.6017739313378598,41827.94164320785,-0.05835679214942502
2024-06-27,22637.0,38000.0,33691.0,28368.00059225018,32510.0,28368.0,0.872593048292833,1.1460095882684715,1.1876410039481105,28368.00059225018,0.000592250180488918
2024-06-28,17314.0,22000.0,21643.0,27201.01936539558,28997.0,27201.0,0.9380625581956754,1.0660269843020478,0.7956692768648211,27201.01936539558,0.01936539557937067
2024-06-29,22872.0,18000.0,18895.0,27296.969307446598,31453.0,27297.0,0.8678663402537119,1.1522511631314796,0.692200608125435,27296.969307446598,-0.030692553402332123
2024-06-30,31274.0,35000.0,36048.0,33683.97638972938,40409.0,33684.0,0.8335766784627187,1.1996496853105332,1.070181688635554,33683.97638972938,-0.02361027061851928
2024-07-01,28910.0,35000.0,41273.0,55698.05575836249,52690.0,55698.0,1.057088631618903,0.9459944701784624,0.7410140400014363,55698.05575836249,0.05575836249045096
2024-07-02,43335.0,38000.0,38597.0,40042.00979012672,42329.0,40042.0,0.9459708474095774,1.0571150292193197,0.9639128914639629,40042.00979012672,0.009790126721782144
2024-07-03,44780.0,30000.0,29666.0,35424.02742442798,52959.0,35424.0,0.6688948054155102,1.4950033875338753,0.8374548328816621,35424.02742442798,0.027424427978985477
2024-07-04,50538.0,35000.0,37283.0,31839.0351510792,38918.0,31839.0,0.8181047330284187,1.222337384968121,1.1709852696378655,31839.0351510792,0.03515107919884031
2024-07-05,45094.0,25000.0,23624.0,33068.03602423865,39471.0,33068.0,0.8377796356818931,1.1936313051893068,0.714406677150115,33068.03602423865,0.03602423865231685
2024-07-06,54538.0,20000.0,12514.0,40920.01459158369,50518.0,40920.0,0.8100083138683242,1.23455522971652,0.3058162267839687,40920.01459158369,0.014591583691071719
2024-07-07,82944.0,36000.0,35384.0,47862.02828223143,36920.0,47862.0,1.296370530877573,0.7713843968074882,0.7392921315448582,47862.02828223143,0.02828223143296782
2024-07-08,95422.0,30000.0,27990.0,62669.09541477735,55185.0,62669.0,1.135616562471686,0.8805789146148814,0.4466323062439165,62669.09541477735,0.09541477735183435
2024-07-09,130101.0,45000.0,39934.0,72163.07513395329,25132.0,72163.0,2.871359223300971,0.34826711749788675,0.5533860842814184,72163.07513395329,0.07513395328714978
2024-07-10,162330.0,37000.0,34520.0,30482.026329945562,22388.0,30482.0,1.3615329640879041,0.7344662423725478,1.1324716225969425,30482.026329945562,0.026329945561883505
2024-07-11,158292.0,40000.0,46802.0,34348.96623372904,22349.0,34349.0,1.536936775694662,0.6506448513784971,1.3625433054819645,34348.96623372904,-0.03376627095713047
2024-07-12,145839.0,48000.0,47655.0,9468.990331522282,16920.0,9475.0,0.5599881796690307,1.7857519788918206,5.029551451187335,9468.990331522282,-6.009668477718151
2024-07-13,107659.0,26000.0,27540.0,9181.995641642688,15028.0,9182.0,0.6109928134149587,1.6366804617730342,2.999346547593117,9181.995641642688,-0.004358357311502914
2024-07-14,89301.0,36000.0,37660.0,8838.008943503324,15733.0,8838.0,0.5617491896014746,1.7801538809685449,4.261145055442408,8838.008943503324,0.008943503324189805
2024-07-15,60479.0,50000.0,41640.0,8233.004256517585,14669.0,8233.0,0.561251619060604,1.781732053929309,5.057694643507834,8233.004256517585,0.004256517584508401
