SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
52309-4SL-M,229,229.0793900662983,63.49920370779093,True,0.0
84434-66I-150,229,229.08230461868473,39.74759316060195,True,0.0
84505-61O-110,229,228.7806448474839,69.07356128519243,True,0.0
84552-6AT-70,229,228.7806448474839,90.1591747301459,True,0.0
84460-60K-100,228,227.65811436176992,53.07757867177944,True,0.0
58663-4SZ-M,227,227.31681557678277,85.31190727153592,True,0.0
84082-6GS-110,227,226.87128687562338,95.4911689346169,True,0.0
67522-5SC-130,226,225.82981440801896,109.06351781872489,True,0.0
81718-6GT-100,226,225.56985647902366,64.95338394537393,True,0.0
82788-5XH-120,226,225.82981440801896,105.91279397062839,True,0.0
84090-5KP-140,226,225.68604688156847,101.55025325787939,True,0.0
84428-6GQ-100,226,226.42992721481937,49.926854823682945,True,0.0
84460-60K-110,226,226.3446222322528,72.22428513328892,True,0.0
84605-3EE-120,226,226.2802183370769,62.287386843138435,True,0.0
58662-4SQ-S,225,225.09869948894408,83.85772703395291,True,0.0
58663-4TA-L,225,224.6807969660419,75.37500898138542,True,0.0
81338-5NF-110,225,225.21086678422512,61.31793335141644,True,0.0
84448-61J-130,225,224.5218580798569,125.54422717799886,True,0.0
67377-SR4-120,224,223.80586627888752,130.39149463660885,True,0.0
82615-5DR-120,224,223.80586627888752,106.3975207164894,True,0.0
84505-6H6-130,224,223.54447751359993,68.10410779347043,True,0.0
84306-65Z-70,223,222.56838579038322,57.92484613038944,True,0.0
84552-6AT-85,223,222.82753468903158,110.51769805630788,True,0.0
84628-6GV-100,221,221.00426291444955,67.13465430174843,True,0.0
45346-015-120,220,219.65227385237895,133.54221848470536,True,0.0
50763-4SJ-S,220,220.41817541013114,115.12260214198739,True,0.0
58665-4TD-S,220,219.89548808637676,103.0044334954624,True,0.0
84448-6HA-130,220,220.4888802108694,54.774122282292936,True,0.0
84552-973-75,220,220.43985611918438,85.31190727153592,True,0.0
58660-4NA-M,219,218.9331495157899,142.75202665606434,True,0.0
80441-5HR-120,219,219.13355586108852,114.1531486502654,True,0.0
81338-5UD-130,219,219.14795908239196,50.653944942474446,True,0.0
84414-5NC-75,219,219.0122682775478,33.446145464408964,True,0.0
84433-66J-140,219,219.47486281452066,115.36496551491788,True,0.0
67377-3KM-120,218,218.32829315772793,122.87823007576337,True,0.0
67377-5HB-110,218,217.55534912764378,128.21022428023434,True,0.0
67522-5SC-120,218,217.639313613531,111.97187829389088,True,0.0
80617-6EA-80,218,218.07383469719008,86.5237241361884,True,0.0
84306-66I-60,218,217.51948246250478,58.40957287625044,True,0.0
84662-1NV-90,218,217.72997938292548,47.987947840238945,True,0.0
65642-5P5-120,217,216.76053578414468,159.95982613412983,True,0.0
84434-66I-140,217,217.15905127878622,55.743575774014936,True,0.0
84434-66I-85,217,217.4138266613229,56.228302519875946,True,0.0
84505-5ZY-120,217,216.69122788741018,51.38103506126594,True,0.0
84082-6DC-140,215,214.56041683267813,94.5217154428949,True,0.0
84608-6CN-140,215,215.0493768194376,112.94133178561287,True,0.0
58663-011-L,214,214.43996792800317,98.6418927827134,True,0.0
80617-6EA-70,214,213.60076226947461,74.64791886259393,True,0.0
82778-5SQ-120,214,214.35214724399864,89.1897212384239,True,0.0
67377-015-130,213,213.36763938664313,119.24277948180588,True,0.0
80617-6BO-75,213,213.17706587075946,88.46263111963242,True,0.0
82717-6DC-75,213,213.1907836468758,107.36697420821139,True,0.0
43205-SR4-130,212,212.4903445468209,82.16118342343941,True,0.0
81338-5NF-130,212,211.77831631909072,43.867770500420455,True,0.0
81338-5UC-100,212,211.76036761226698,50.653944942474446,True,0.0
58663-4T4-M,211,211.2639089424094,87.4931776279104,True,0.0
