Candidate,ForecastRows,ForecastSkuDays,SoldSkuDays,ForecastUnits,SoldUnits,AbsErrorUnits,WAPE,BiasPct,SoldUnitCoveragePct,ZeroForecastSoldUnitPct,ZeroForecastSoldUnits
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x0p85,9251,106093,80540,214013.3415178571,231129.0,215520.53402161307,0.9324685955531892,-0.07405240572209848,0.8468950239909314,0.15310497600906853,35387.0
hybrid_ml_raw_min20_recent_w0p1_cap_recent_x0p85,11270,109619,80540,214013.34151785716,231129.0,215765.08025691856,0.9335266464049019,-0.07405240572209823,0.8526493862734663,0.14735061372653366,34057.0
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p0,9251,106093,80540,251780.40178571432,231129.0,228287.91359954467,0.9877077891547347,0.08935011091517862,0.8468950239909314,0.15310497600906853,35387.0
hybrid_ml_raw_min20_recent_w0p1_cap_recent_x1p0,11270,109619,80540,251780.40178571426,231129.0,228479.52589436335,0.9885368166450915,0.08935011091517836,0.8526493862734663,0.14735061372653366,34057.0
recent_no_ml_no_promo_floor,16789,235046,80540,251780.4017857143,231129.0,237318.16384028055,1.0267779631300293,0.0893501109151785,0.9798640585993104,0.02013594140068966,4654.0
hybrid_ml_raw_min20_recent_w0p05_cap_recent_x1p1,9251,106093,80540,276958.4419642858,231129.0,239120.14752546826,1.0345744044471628,0.19828512200669668,0.8468950239909314,0.15310497600906853,35387.0
hybrid_ml_raw_min20_recent_w0p1_cap_recent_x1p1,11270,109619,80540,276958.4419642857,231129.0,239125.38318729767,1.0345970569997607,0.19828512200669618,0.8526493862734663,0.14735061372653366,34057.0
hybrid_ml_raw_min20_recent_w0p05,9251,106093,80540,521651.0,231129.0,396324.0,1.714730734784471,1.2569690519147316,0.8468950239909314,0.15310497600906853,35387.0
hybrid_ml_raw_min20_recent_w0p1,11270,109619,80540,525206.0,231129.0,398025.0,1.7220902612826603,1.2723500729030108,0.8526493862734663,0.14735061372653366,34057.0
