Candidate,Windows,ForecastUnits,SoldUnits,AbsErrorUnits,ZeroForecastSoldUnits,OvergeneratedZeroDemandUnits,MissedHighVolumeUnitsSoldGE10,AvgForecastedSKUs,AvgSoldUnitForecastCoveragePct,WAPE,BiasUnitsForecastMinusActual,BiasPctForecastMinusActual,ZeroForecastSoldUnitPct
hybrid_ml_cold_start_calibrated_min_20p0_units_recent_w0p1_cap_recent_x1p25,26,177667.06903924677,97258.0,265669.80419642106,92453.0,43776.653411928244,57160.0,13.961538461538462,0.05942219047525796,2.731598472068324,80409.06903924677,0.8267604622678522,0.9505953237779926
ml_cold_start_calibrated_future_guardrail_min_20p0_units,26,177667.06903924677,97258.0,265669.80419642106,92453.0,43776.653411928244,57160.0,13.961538461538462,0.05942219047525796,2.731598472068324,80409.06903924677,0.8267604622678522,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x0p85,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p0,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p1,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p05_cap_recent_x1p25,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x0p85,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p0,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p1,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_10p0_units_recent_w0p1_cap_recent_x1p25,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
ml_cold_start_calibrated_future_guardrail_min_10p0_units,26,177740.62594482457,97258.0,265743.36110199883,92453.0,43850.21031750604,57160.0,14.153846153846153,0.05942219047525796,2.7323547790618647,80482.62594482457,0.8275167692613931,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x0p85,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p0,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p1,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p05_cap_recent_x1p25,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x0p85,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p0,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p1,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_5p0_units_recent_w0p1_cap_recent_x1p25,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
ml_cold_start_calibrated_future_guardrail_min_5p0_units,26,177773.61745352138,97258.0,265776.35261069564,92453.0,43883.20182620285,57160.0,14.307692307692308,0.05942219047525796,2.7326939954625393,80515.61745352138,0.8278559856620676,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x0p85,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p0,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p1,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p05_cap_recent_x1p25,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x0p85,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p0,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p1,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_calibrated_min_1p0_units_recent_w0p1_cap_recent_x1p25,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
ml_cold_start_calibrated_future_guardrail_all_positive,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
ml_cold_start_calibrated_future_guardrail_min_1p0_units,26,177781.86533069558,97258.0,265784.6004878698,92453.0,43891.44970337705,57160.0,14.384615384615385,0.05942219047525796,2.7327787995627077,80523.86533069558,0.8279407897622364,0.9505953237779926
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_blended,26,548740.0,97258.0,636388.0,92453.0,411773.0,57160.0,12.038461538461538,0.05942219047525796,6.543297209484053,451482.0,4.642106561928068,0.9505953237779926
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x0p85_blended,26,548740.0,97258.0,636388.0,92453.0,411773.0,57160.0,12.038461538461538,0.05942219047525796,6.543297209484053,451482.0,4.642106561928068,0.9505953237779926
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p0_blended,26,548740.0,97258.0,636388.0,92453.0,411773.0,57160.0,12.038461538461538,0.05942219047525796,6.543297209484053,451482.0,4.642106561928068,0.9505953237779926
hybrid_ml_cold_start_raw_min_20p0_units_recent_w0p05_cap_recent_x1p1_blended,26,548740.0,97258.0,636388.0,92453.0,411773.0,57160.0,12.038461538461538,0.05942219047525796,6.543297209484053,451482.0,4.642106561928068,0.9505953237779926
